item_id,sku_id,category,brand,subcategory,unit,lead_time_days,min_order_qty,reorder_point,safety_stock,weight_kg,volume_cbm,supplier_id,material_ids,abc_class,demand_volatility,price,cost
SKUI0574,SKU0574,consumable,Orion,industrial,pcs,17.395611900174416,17,6,5,19.146282660517286,1.6116052499428066,SUP0177,"MAT0977,MAT0454,MAT0884,MAT0645,MAT1144,MAT0302,MAT0858",B,high,20.76,11.3
SKUI0575,SKU0575,kit,Kite,premium,box,21.44124285532181,5,1,1,12.949691546855698,1.0962432889619769,SUP0266,"MAT0018,MAT0771,MAT0205",B,medium,11.18,5.15
SKUI0576,SKU0576,finished,Nova,standard,kg,20.52435875986388,5,1,1,15.35581939295744,0.9257527822488361,SUP0570,"MAT0480,MAT0478,MAT0546,MAT0493",B,low,12.35,8.02
SKUI0577,SKU0577,assembly,Orion,standard,box,19.959178375424933,10,3,2,3.9111173028234876,0.9142113102054604,SUP0771,"MAT0537,MAT0918,MAT0366",B,medium,18.9,9.93
SKUI0578,SKU0578,kit,Nova,retail,meter,20.283047001405112,22,4,5,9.092859971762449,1.5202965844312317,SUP0367,"MAT0366,MAT0189,MAT0325,MAT0108",A,low,4.6,2.72
SKUI0579,SKU0579,consumable,Nova,economy,pcs,12.106185712457592,6,2,2,11.727910852473764,0.9396849735630267,SUP0139,"MAT0104,MAT0735,MAT0544",C,high,10.2,6.14
SKUI0580,SKU0580,finished,Zenith,retail,meter,9.922885882049176,17,3,3,21.7583811661268,1.5119565523929475,SUP0307,"MAT0965,MAT1114,MAT0199,MAT0098,MAT0304",A,low,21.5,14.76
SKUI0581,SKU0581,assembly,Zenith,economy,meter,18.106662950695252,11,3,3,8.898678708652328,1.7015540829977713,SUP0164,"MAT0227,MAT1020,MAT0913,MAT0032",A,medium,26.07,16.68
SKUI0582,SKU0582,consumable,Astra,premium,kg,16.306103094323202,7,1,1,9.148392105486904,1.5211779654165574,SUP0644,"MAT1135,MAT1161,MAT0046,MAT0418,MAT0415,MAT0160",A,low,5.96,4.42
SKUI0583,SKU0583,consumable,Orion,economy,box,17.209030267526337,14,2,3,18.370078382186186,2.6548891064844176,SUP0039,"MAT0144,MAT0205,MAT0180,MAT0489,MAT0534,MAT0459,MAT0955",B,low,23.39,14.96
SKUI0584,SKU0584,kit,Vertex,industrial,box,22.59374913926644,5,2,1,19.71803397715199,2.6889223003001974,SUP0354,"MAT0974,MAT0515,MAT0127,MAT0696,MAT0720,MAT1046",B,high,41.13,22.92
SKUI0585,SKU0585,consumable,Nova,retail,pcs,22.922712094102934,18,3,4,15.832450528143458,1.236936574179905,SUP0086,"MAT0298,MAT0216,MAT1078,MAT0993,MAT0209",B,low,63.01,44.8
SKUI0586,SKU0586,consumable,Nova,standard,box,18.692872684740788,7,2,2,16.298874756732147,2.1059671018017245,SUP0563,"MAT0880,MAT0239,MAT0196,MAT0984,MAT0088",A,high,117.54,71.08
SKUI0587,SKU0587,consumable,Nova,industrial,pcs,23.97492057158535,14,4,3,16.783105924344532,1.5243869218761716,SUP0036,"MAT0836,MAT0392,MAT1147,MAT1113,MAT0923",C,medium,8.83,4.47
SKUI0588,SKU0588,spares,Orion,industrial,kg,13.074252552331295,10,3,2,15.641836496428066,1.6236998916043595,SUP0424,"MAT0546,MAT0179,MAT0405,MAT0876,MAT0967,MAT0524",A,medium,25.79,15.98
SKUI0589,SKU0589,spares,Vertex,industrial,pcs,19.736587408395057,9,2,2,24.02737942256159,3.32757023160431,SUP0127,"MAT1041,MAT0881,MAT0235,MAT0912,MAT0437,MAT0785,MAT0961",C,medium,15.69,7.64
SKUI0590,SKU0590,spares,Nova,industrial,meter,15.857571343160375,1,1,1,11.34464203342476,1.1559832335421372,SUP0310,"MAT1121,MAT0695,MAT0464,MAT0142,MAT1171",B,medium,47.62,26.36
SKUI0591,SKU0591,spares,Kite,economy,pcs,15.769764472032417,6,2,1,25.897233294138854,1.686915238943577,SUP0092,"MAT0017,MAT0986,MAT0852,MAT0719,MAT0594,MAT0747,MAT0707",B,medium,17.26,7.92
SKUI0592,SKU0592,assembly,Cobalt,standard,meter,21.99076052135259,4,1,1,11.249849105683571,1.4963802225035883,SUP0030,"MAT0267,MAT0105,MAT1081,MAT0956",B,medium,49.86,23.61
SKUI0593,SKU0593,kit,Orion,industrial,meter,18.42196010052743,13,2,3,15.869725590406045,0.9866589776337938,SUP0093,"MAT1111,MAT0154,MAT0003,MAT0647",B,low,16.67,8.59
SKUI0594,SKU0594,spares,Kite,premium,pcs,11.954950634662964,7,1,1,5.430916971939063,0.9345313247737927,SUP0117,"MAT0262,MAT0615,MAT0359",C,low,6.1,3.88
SKUI0595,SKU0595,assembly,Kite,standard,meter,16.882344515777294,2,1,1,9.164151386460423,0.8989286649937771,SUP0092,"MAT0853,MAT0249,MAT0117,MAT0719",C,medium,7.14,4.27
SKUI0596,SKU0596,kit,Orion,industrial,pcs,15.464739359310787,13,3,3,31.370143628324247,2.536112462316645,SUP0282,"MAT0727,MAT0986,MAT0513,MAT0694,MAT0119,MAT0099,MAT0807",B,medium,40.28,23.36
SKUI0597,SKU0597,finished,Nova,standard,box,8.541047284572432,8,3,2,7.770656643866194,0.8696557587929574,SUP0299,"MAT0203,MAT0796,MAT0966",A,high,70.08,43.55
SKUI0598,SKU0598,assembly,Orion,industrial,meter,14.734239694749663,8,1,2,21.338629827807722,1.5556432441437262,SUP0789,"MAT0212,MAT0475,MAT0598,MAT0842,MAT1153",B,low,28.22,14.35
SKUI0599,SKU0599,consumable,Nova,premium,pcs,21.40776312519766,12,2,2,8.831407147861004,1.4651485485248812,SUP0865,"MAT1170,MAT0623,MAT0958,MAT0506",C,low,1.91,1.25
SKUI0600,SKU0600,kit,Nova,standard,box,23.878795053106387,10,2,2,5.996200666868735,1.4184326940190048,SUP0545,"MAT0283,MAT0149,MAT0699",C,low,9.41,5.77
SKUI0601,SKU0601,finished,Vertex,retail,box,17.954534923161034,36,12,10,11.14629848182773,1.878829161688049,SUP0378,"MAT0370,MAT0134,MAT0368,MAT0142",B,high,62.6,30.79
SKUI0602,SKU0602,spares,Orion,economy,box,21.6034852485053,17,6,5,13.224105670246644,1.7736318410112346,SUP0080,"MAT0925,MAT0630,MAT0891,MAT0591",B,high,10.94,6.74
SKUI0603,SKU0603,consumable,Cobalt,standard,box,11.580952307583972,9,2,2,8.104170883140213,0.9509164383952826,SUP0048,"MAT0623,MAT0727,MAT0295",B,medium,30.08,14.55
SKUI0604,SKU0604,kit,Nova,economy,pcs,16.987649912317096,11,3,3,5.785280518465976,0.8966995005471945,SUP0826,"MAT1037,MAT0114,MAT0949",B,medium,14.51,9.46
SKUI0605,SKU0605,consumable,Orion,premium,kg,20.108979045077348,7,1,1,15.761868091776943,1.762660377374513,SUP0033,"MAT0416,MAT0174,MAT0541,MAT0884,MAT0796,MAT1071",B,low,7.52,3.89
SKUI0606,SKU0606,consumable,Zenith,industrial,pcs,4.708691924045951,6,2,1,8.182474174855932,0.8743334278006324,SUP0137,"MAT0371,MAT0917,MAT0268",C,medium,9.58,4.45
SKUI0607,SKU0607,kit,Astra,industrial,box,21.96209469585282,16,3,3,12.837293574382471,1.7583583904635327,SUP0145,"MAT1165,MAT0180,MAT0116,MAT0515,MAT0302",B,low,38.7,19.59
SKUI0608,SKU0608,spares,Astra,premium,box,22.682368793048795,27,9,8,15.112110981020205,1.7111943866942816,SUP0153,"MAT0358,MAT0754,MAT1163,MAT0961",C,high,36.67,21.81
SKUI0609,SKU0609,consumable,Nova,economy,box,22.640455812830314,8,3,2,15.743155174102755,2.073838847859084,SUP0355,"MAT0568,MAT1117,MAT1009,MAT0664,MAT0805",B,high,25.68,17.04
SKUI0610,SKU0610,kit,Astra,premium,pcs,18.326158122375695,13,3,3,26.576930610365043,3.3616573486464993,SUP0119,"MAT1028,MAT0196,MAT0281,MAT0758,MAT0833,MAT0842,MAT0750",B,medium,86.91,48.78
SKUI0611,SKU0611,kit,Astra,standard,pcs,14.40677538739968,4,1,1,16.554079535997445,2.1770446214920667,SUP0007,"MAT0849,MAT0549,MAT0065,MAT0069,MAT0298,MAT0478,MAT0900",C,low,3.2,1.79
SKUI0612,SKU0612,consumable,Astra,premium,meter,17.822867278164825,14,2,3,6.061588067922921,1.6373341038959064,SUP0201,"MAT0716,MAT0172,MAT0996,MAT0863",B,low,9.14,5.32
SKUI0613,SKU0613,kit,Nova,economy,meter,18.571604047899587,4,1,1,7.4807927981434705,1.1308304104997813,SUP0053,"MAT0540,MAT1165,MAT0299,MAT0089",B,medium,58.81,41.75
SKUI0614,SKU0614,spares,Astra,retail,kg,18.243873879596464,10,3,2,14.882992163197262,0.8653221343420573,SUP0775,"MAT0293,MAT1172,MAT0308",B,medium,18.5,12.77
SKUI0615,SKU0615,spares,Vertex,industrial,pcs,21.813162353461802,12,4,3,8.209682909782678,0.9457886762632668,SUP0924,"MAT0539,MAT0578,MAT0105",B,high,24.22,17.63
SKUI0616,SKU0616,finished,Cobalt,standard,meter,8.352041103130361,22,4,5,19.821895916096167,2.2491746680586635,SUP0018,"MAT0953,MAT0544,MAT0785,MAT0259,MAT0309,MAT1041",A,low,17.27,11.84
SKUI0617,SKU0617,consumable,Vertex,industrial,meter,17.38741949630406,2,1,1,23.038796020420452,2.384319335089942,SUP0136,"MAT0056,MAT0827,MAT0347,MAT0708,MAT0243,MAT0907,MAT1094",B,high,20.59,12.02
SKUI0618,SKU0618,consumable,Vertex,economy,box,14.644755864733815,27,5,6,12.354451673256683,2.0584683332605507,SUP0376,"MAT0917,MAT0148,MAT0022,MAT0704,MAT0166",A,low,34.16,21.23
SKUI0619,SKU0619,consumable,Orion,premium,pcs,9.825908491001675,21,4,4,6.819217718811106,1.4222777589410032,SUP0116,"MAT1053,MAT0261,MAT0916,MAT0457",B,low,8.1,4.99
SKUI0620,SKU0620,finished,Orion,standard,meter,19.08234680500345,13,4,4,19.108320706526463,1.3839288145937227,SUP0308,"MAT0743,MAT0060,MAT0136,MAT1092,MAT1188,MAT0789",B,high,159.15,118.81
SKUI0621,SKU0621,finished,Zenith,premium,meter,23.928169372996923,7,1,1,9.209860176702001,0.924563079185422,SUP0100,"MAT0853,MAT0513,MAT0156,MAT0803,MAT0409,MAT0105",A,low,7.45,5.0
SKUI0622,SKU0622,assembly,Zenith,standard,box,24.601785423563562,19,6,5,8.71227248779067,0.8855027889661933,SUP0125,"MAT0967,MAT0119,MAT0603,MAT0509",C,high,61.53,37.54
SKUI0623,SKU0623,finished,Zenith,economy,box,15.661195960541322,33,8,8,19.16519637135633,2.5219620350822813,SUP0135,"MAT0223,MAT0757,MAT0180,MAT0848,MAT1173,MAT0412,MAT1048",B,medium,35.55,22.88
SKUI0624,SKU0624,consumable,Vertex,industrial,box,17.029465623687663,7,2,2,13.70316022954643,1.4588402660558444,SUP0076,"MAT0133,MAT0346,MAT1107,MAT0932,MAT0062,MAT0287",B,medium,13.34,9.84
SKUI0625,SKU0625,consumable,Vertex,premium,kg,24.568505613540992,25,4,5,20.8008249183041,2.743358671081685,SUP0428,"MAT0660,MAT0597,MAT0140,MAT0382,MAT0045",B,low,16.38,8.31
SKUI0626,SKU0626,kit,Cobalt,standard,kg,11.90273284766476,18,3,4,6.155441236686103,1.3392287533924838,SUP0052,"MAT0131,MAT0218,MAT0609",C,low,17.74,13.0
SKUI0627,SKU0627,kit,Kite,premium,kg,18.822498686836234,21,7,6,9.003558858068123,0.700741884428759,SUP0269,"MAT0168,MAT0704,MAT0135",B,high,41.64,23.14
SKUI0628,SKU0628,finished,Kite,economy,kg,22.393919419671374,15,4,4,20.627021012452914,2.53303279181469,SUP0162,"MAT0780,MAT0738,MAT1097,MAT1120,MAT0712,MAT1018,MAT0211",C,medium,4.46,2.47
SKUI0629,SKU0629,assembly,Astra,industrial,kg,16.18311461662924,9,3,3,16.19125858074249,2.712653626708034,SUP0338,"MAT0845,MAT0683,MAT0298,MAT1102,MAT0802,MAT0795",B,high,35.63,18.43
SKUI0630,SKU0630,kit,Kite,industrial,box,36.12245912487473,3,1,1,8.184366259740678,1.084393345963784,SUP0266,"MAT1117,MAT0018,MAT0480",B,medium,8.43,4.69
SKUI0631,SKU0631,assembly,Orion,standard,kg,13.589094917883763,6,2,2,11.312571731971154,0.9651139307573966,SUP0112,"MAT0028,MAT0052,MAT0960",B,high,54.78,32.97
SKUI0632,SKU0632,consumable,Vertex,retail,pcs,19.328828747237438,14,2,3,17.074900582699428,2.9633873482379505,SUP0315,"MAT0314,MAT0936,MAT0988,MAT0142,MAT0801,MAT0963,MAT0626",B,low,27.78,13.92
SKUI0633,SKU0633,finished,Astra,industrial,box,18.55621078424125,7,2,2,18.710734198184095,2.1573407927557176,SUP0045,"MAT0671,MAT0692,MAT0218,MAT1036,MAT0111,MAT0271",B,high,11.38,5.7
SKUI0634,SKU0634,assembly,Kite,economy,pcs,15.80953941176712,2,1,1,7.181170185856232,1.012499406181506,SUP0131,"MAT0007,MAT0975,MAT1162",A,low,5.17,2.77
SKUI0635,SKU0635,assembly,Vertex,retail,box,21.716127481352615,5,2,1,9.2509221356966,1.9274194029111056,SUP0475,"MAT0058,MAT1054,MAT0839",B,high,22.73,10.28
SKUI0636,SKU0636,consumable,Cobalt,standard,box,8.936695875205574,4,1,1,9.392820206980867,1.0408215912828112,SUP0359,"MAT1094,MAT0715,MAT0454",B,medium,17.77,11.44
SKUI0637,SKU0637,assembly,Nova,premium,pcs,16.4449405318986,10,3,2,12.229500735860958,2.708059789889377,SUP0163,"MAT0248,MAT0610,MAT0646,MAT1146,MAT0403",C,medium,15.44,7.88
SKUI0638,SKU0638,consumable,Zenith,economy,pcs,19.662445313242266,16,5,5,16.024803630851018,0.7362294708607612,SUP0183,"MAT0717,MAT0652,MAT1185,MAT0773,MAT0215",B,high,36.45,25.95
SKUI0639,SKU0639,consumable,Orion,retail,meter,16.871920332381237,10,2,2,21.57080905569926,1.2856661164615668,SUP0262,"MAT1026,MAT0608,MAT0400,MAT0028,MAT0934",B,low,12.53,7.06
SKUI0640,SKU0640,finished,Cobalt,standard,kg,13.174680980899634,3,1,1,15.80155691345017,2.4000881483991092,SUP0170,"MAT0715,MAT1197,MAT0966,MAT0227,MAT0590,MAT0090,MAT0348",C,low,10.96,6.43
SKUI0641,SKU0641,spares,Vertex,industrial,kg,8.33251016477104,6,2,2,6.719258179604859,0.656013882013852,SUP0139,"MAT0412,MAT0413,MAT0673",A,high,21.73,15.83
SKUI0642,SKU0642,kit,Astra,economy,box,11.295419454208124,4,1,1,8.52619852429166,0.5747781651800068,SUP0629,"MAT1075,MAT0150,MAT0409",B,high,14.21,6.5
SKUI0643,SKU0643,kit,Kite,economy,pcs,18.819265004691218,8,3,2,13.343425152357907,1.7794449739979654,SUP0162,"MAT0594,MAT0156,MAT0234,MAT0564",B,high,41.03,27.17
SKUI0644,SKU0644,consumable,Vertex,economy,kg,10.397823122210045,15,4,4,11.48166140847368,1.2232799466551587,SUP0007,"MAT0025,MAT0065,MAT0849",A,medium,39.28,23.64
SKUI0645,SKU0645,assembly,Vertex,economy,box,2.0,9,2,2,7.4749538781351585,1.7349279611625963,SUP0408,"MAT0716,MAT1091,MAT0321",C,medium,12.18,7.81
SKUI0646,SKU0646,kit,Kite,economy,box,21.68488770738579,9,2,2,5.842204880995128,0.84389516214506,SUP0345,"MAT0047,MAT1150,MAT0347",B,low,6.99,5.18
SKUI0647,SKU0647,finished,Cobalt,economy,pcs,21.332698466004125,27,7,7,19.833724288428854,1.3543262360159778,SUP0021,"MAT1141,MAT0576,MAT1129,MAT0546",B,medium,57.02,27.87
SKUI0648,SKU0648,assembly,Vertex,industrial,pcs,12.085252252985507,4,1,1,9.212127078738416,2.090110290556696,SUP0280,"MAT0301,MAT0108,MAT1050,MAT0239",C,high,62.28,40.64
SKUI0649,SKU0649,consumable,Kite,economy,kg,15.435570021974112,19,5,5,9.938902659368237,0.24325237013565523,SUP0523,"MAT0834,MAT1171,MAT0192",B,medium,43.6,28.83
SKUI0650,SKU0650,finished,Zenith,premium,box,19.88960841688288,7,1,1,20.472957385865417,0.9630836953887849,SUP1058,"MAT0650,MAT1014,MAT1103,MAT0105,MAT0962",C,low,15.46,9.06
SKUI0651,SKU0651,spares,Nova,premium,kg,19.487428909061457,52,18,15,14.994703150171363,1.5948092094222375,SUP0106,"MAT0270,MAT0629,MAT0272,MAT0807",B,high,13.65,6.88
SKUI0652,SKU0652,consumable,Nova,industrial,kg,15.300366292393202,11,4,3,14.945810767277813,2.941650431592036,SUP0448,"MAT0496,MAT0377,MAT0620,MAT0846,MAT0612,MAT0207",C,high,47.11,23.63
SKUI0653,SKU0653,finished,Astra,standard,kg,12.203211820714177,2,1,1,8.335165280226816,0.8577836547233268,SUP0014,"MAT0025,MAT0212,MAT0182",C,low,14.92,8.6
SKUI0654,SKU0654,spares,Orion,industrial,kg,21.238430387913684,7,2,2,18.73065257377712,1.847088321133998,SUP0207,"MAT0264,MAT0161,MAT0894,MAT0429,MAT0718",C,medium,7.9,5.16
SKUI0655,SKU0655,spares,Cobalt,standard,box,21.086526321985367,3,1,1,14.628942368373702,1.3046118782663945,SUP0055,"MAT0521,MAT0602,MAT0202,MAT0443",B,high,43.85,26.97
SKUI0656,SKU0656,assembly,Kite,premium,box,16.807485639492864,40,7,8,15.064082588610074,0.9677496698089436,SUP0030,"MAT0417,MAT0956,MAT1190",A,low,13.4,6.44
SKUI0657,SKU0657,kit,Cobalt,retail,kg,16.261030603745013,5,1,1,13.217079612456692,1.6678631231772953,SUP0221,"MAT0208,MAT0367,MAT0733,MAT0428,MAT0028",B,low,23.75,11.07
SKUI0658,SKU0658,finished,Orion,premium,box,12.169235888281277,21,7,6,17.00326622655194,2.109835703637688,SUP0137,"MAT0268,MAT0931,MAT0606,MAT0828,MAT1100,MAT0282",B,high,58.32,32.73
SKUI0659,SKU0659,spares,Vertex,premium,box,20.711685229447433,17,6,5,15.919924060472828,2.276268518280056,SUP0045,"MAT0116,MAT0416,MAT0932,MAT1036,MAT0012",B,high,38.86,18.79
SKUI0660,SKU0660,finished,Cobalt,standard,kg,15.185056164002336,4,1,1,16.018795356694007,2.000982816848175,SUP0015,"MAT0184,MAT0893,MAT0213,MAT1012,MAT0302,MAT0809,MAT0729",A,medium,16.28,8.01
SKUI0661,SKU0661,consumable,Vertex,retail,meter,28.719392857647055,3,1,1,8.943057262719924,1.2701320725861809,SUP0093,"MAT1028,MAT0763,MAT0407,MAT0085",B,low,20.71,13.54
SKUI0662,SKU0662,spares,Vertex,industrial,kg,20.383669685716328,18,6,5,18.21575029124237,2.159678851846217,SUP0050,"MAT0999,MAT0926,MAT0889,MAT0706,MAT0955",B,high,39.93,23.66
SKUI0663,SKU0663,spares,Cobalt,premium,kg,25.220787293324676,7,2,2,19.606977263067833,2.032942527483317,SUP0437,"MAT0051,MAT0903,MAT0715,MAT0457,MAT0705,MAT0378",B,high,17.57,11.32
SKUI0664,SKU0664,consumable,Astra,industrial,kg,20.682076627695412,9,2,2,9.819705631129395,1.8750915332652818,SUP0058,"MAT0373,MAT0440,MAT0470,MAT0829,MAT1014",B,medium,16.66,9.23
SKUI0665,SKU0665,assembly,Kite,retail,pcs,19.525159701464478,10,2,2,12.833324195336452,1.2506085511817118,SUP0127,"MAT1106,MAT0484,MAT0243,MAT0881",A,low,64.43,30.82
SKUI0666,SKU0666,finished,Cobalt,standard,kg,24.597196412645978,1,1,1,10.093590570267184,0.7515430489783503,SUP0157,"MAT0985,MAT1033,MAT0190",B,high,81.34,38.18
SKUI0667,SKU0667,finished,Kite,standard,kg,20.63657261840465,8,3,2,8.940474603273277,0.9993142027175208,SUP0009,"MAT1108,MAT0512,MAT0220,MAT0726,MAT0076",A,high,26.17,11.91
SKUI0668,SKU0668,assembly,Vertex,standard,box,23.63634807375189,20,3,4,14.14277103679967,2.129885438353275,SUP0094,"MAT0551,MAT0035,MAT1056,MAT0796,MAT0426,MAT1136",B,low,3.72,2.64
SKUI0669,SKU0669,assembly,Kite,economy,kg,15.291351230683546,2,1,1,11.378540322415702,2.8993877218499042,SUP0160,"MAT0935,MAT1004,MAT0952,MAT0613,MAT0640,MAT0505",B,high,72.65,53.71
SKUI0670,SKU0670,assembly,Zenith,industrial,kg,18.93149268664463,15,4,4,8.67169588915022,1.4765813753175423,SUP0272,"MAT0744,MAT0959,MAT1089,MAT0316",B,medium,82.47,40.82
SKUI0671,SKU0671,finished,Astra,economy,meter,16.286505564714233,7,2,2,16.636285982292048,2.5849536650926477,SUP0162,"MAT0562,MAT0195,MAT0596,MAT0967,MAT1120,MAT0306",B,high,77.09,56.57
SKUI0672,SKU0672,finished,Cobalt,standard,meter,16.125073905647284,4,1,1,13.691239666423522,2.2208377730061786,SUP0460,"MAT0647,MAT0538,MAT0231,MAT0132,MAT0136,MAT0181",B,medium,16.51,8.73
SKUI0673,SKU0673,kit,Astra,premium,box,26.715995726476148,11,2,2,8.241047582644596,2.0467735584679856,SUP0305,"MAT1041,MAT0648,MAT0914,MAT0424",A,low,28.89,18.59
SKUI0674,SKU0674,assembly,Orion,industrial,pcs,9.949172906172555,8,3,2,9.362231561183275,1.1691734604920816,SUP0064,"MAT0971,MAT0252,MAT1169",B,high,15.2,8.57
SKUI0675,SKU0675,assembly,Zenith,industrial,pcs,19.22784404403149,23,8,7,9.963183670005824,1.4112680031964338,SUP0032,"MAT0784,MAT0844,MAT0578,MAT1114",A,high,75.44,47.95
SKUI0676,SKU0676,assembly,Orion,premium,meter,12.390588569696112,6,2,2,18.921406071584737,1.8263286321386072,SUP0048,"MAT0069,MAT0570,MAT0553,MAT1009,MAT0295,MAT1013",C,high,14.03,9.86
SKUI0677,SKU0677,kit,Nova,premium,box,18.176156748496723,22,6,5,19.261171677293717,2.1622737073044003,SUP0142,"MAT0410,MAT0036,MAT0831,MAT0173,MAT0920,MAT0513,MAT0883",C,medium,10.17,7.2
SKUI0678,SKU0678,kit,Zenith,economy,pcs,12.940250528267136,8,2,2,6.545911008645985,1.2841385744503877,SUP0408,"MAT0740,MAT0195,MAT0716",B,medium,19.67,13.98
SKUI0679,SKU0679,kit,Zenith,standard,kg,15.458355598956462,12,2,2,18.806354552477636,1.127603793277828,SUP0543,"MAT0903,MAT0626,MAT0798,MAT0268",A,low,12.98,6.87
SKUI0680,SKU0680,assembly,Cobalt,standard,pcs,26.572252845678985,7,1,1,14.551329366682248,2.8947565955168044,SUP0308,"MAT0726,MAT0179,MAT0728,MAT0138,MAT1154,MAT0392",B,low,22.35,15.27
SKUI0681,SKU0681,finished,Orion,industrial,pcs,23.675521829128307,4,1,1,12.012851850343704,1.9186345873487316,SUP0241,"MAT0444,MAT0783,MAT0130,MAT0815,MAT0929",A,low,10.72,5.95
SKUI0682,SKU0682,spares,Kite,premium,kg,11.203174937166317,17,4,4,11.764506477418841,1.3506019803147347,SUP0095,"MAT0047,MAT0886,MAT0436,MAT0564,MAT0116",A,medium,150.61,75.92
SKUI0683,SKU0683,finished,Orion,industrial,pcs,17.01364549993084,8,2,2,18.70344845364296,1.4822655692788735,SUP0239,"MAT0335,MAT0801,MAT0966,MAT0294,MAT0120",B,medium,29.73,16.13
SKUI0684,SKU0684,assembly,Nova,economy,box,9.318967276003468,7,2,2,22.15934870031758,4.047223336719333,SUP0476,"MAT1066,MAT0045,MAT1155,MAT0184,MAT0498,MAT0997,MAT0099",B,high,22.08,12.24
SKUI0685,SKU0685,kit,Astra,premium,kg,25.838817346392773,18,5,4,10.29581047105575,1.1627783455661964,SUP0539,"MAT0542,MAT0939,MAT0260",B,medium,11.02,6.82
SKUI0686,SKU0686,consumable,Nova,retail,meter,20.59332951008845,25,4,5,13.269979782241428,1.6943959045807424,SUP0040,"MAT1126,MAT0735,MAT0361,MAT1052,MAT0054",A,low,15.27,9.7
SKUI0687,SKU0687,spares,Orion,economy,box,9.853182203869457,6,2,2,23.304857524691617,2.5484772080077427,SUP0099,"MAT0317,MAT0375,MAT0434,MAT0950,MAT0268,MAT0574",A,high,32.63,18.59
SKUI0688,SKU0688,kit,Nova,economy,box,10.903951633610573,28,9,8,10.032882416016268,1.5316998669965414,SUP0018,"MAT0216,MAT0549,MAT0309,MAT0277",B,high,23.24,16.23
SKUI0689,SKU0689,consumable,Vertex,economy,kg,11.43687683301751,5,2,1,9.317642215399742,1.4625283915885934,SUP0422,"MAT0065,MAT0166,MAT1065",B,high,20.09,9.36
SKUI0690,SKU0690,consumable,Astra,premium,kg,21.914755463137777,10,3,2,7.972983828870512,2.1057826574799248,SUP0062,"MAT0448,MAT0027,MAT0933,MAT0043",A,medium,16.41,11.65
SKUI0691,SKU0691,assembly,Astra,premium,pcs,17.107915160171753,16,5,5,16.049493333089462,1.8727109299616014,SUP0059,"MAT1022,MAT0637,MAT0666,MAT0462,MAT0221,MAT0800,MAT0381",C,high,36.94,24.71
SKUI0692,SKU0692,consumable,Orion,economy,pcs,16.76291000944917,1,1,1,12.6377585941407,0.5032287226360443,SUP0084,"MAT0188,MAT0583,MAT0142",A,medium,70.2,39.26
SKUI0693,SKU0693,consumable,Orion,standard,kg,33.83976124099066,4,1,1,6.307994277051876,1.0000143363585396,SUP0719,"MAT1017,MAT1200,MAT0460",B,medium,11.87,7.53
SKUI0694,SKU0694,consumable,Zenith,standard,box,24.79500938459605,6,2,1,14.410177347487197,1.5549494183092818,SUP0562,"MAT0610,MAT0466,MAT0533,MAT0736",C,medium,14.88,8.62
SKUI0695,SKU0695,finished,Zenith,standard,box,16.0284732720617,10,3,2,22.070508503858036,1.3393652684957915,SUP0127,"MAT0188,MAT0093,MAT0580,MAT0524,MAT0013,MAT0306,MAT0881",C,medium,4.77,2.3
SKUI0696,SKU0696,consumable,Astra,economy,kg,14.961855891013162,9,3,3,19.35585988059709,0.9206622124288405,SUP0126,"MAT0636,MAT0877,MAT0650,MAT0826,MAT0572",B,high,19.44,14.37
SKUI0697,SKU0697,kit,Vertex,premium,box,26.257366197959648,1,1,1,7.805426013352869,1.4057415735998928,SUP0190,"MAT0910,MAT0493,MAT0714,MAT0183",B,low,49.85,27.71
SKUI0698,SKU0698,consumable,Orion,premium,pcs,17.72156237926005,6,2,1,19.31901387763237,3.3255772411696065,SUP0127,"MAT0128,MAT0581,MAT0282,MAT0507,MAT0442,MAT0745,MAT0234",C,medium,33.52,23.55
SKUI0699,SKU0699,finished,Vertex,retail,box,25.679289604446804,3,1,1,13.500438465201379,1.6240470113245065,SUP0173,"MAT0471,MAT0018,MAT0752,MAT0448,MAT1161,MAT1176,MAT0012",A,high,55.86,38.19
SKUI0700,SKU0700,spares,Orion,industrial,kg,14.078300932834843,5,1,1,18.683925210570294,2.878792940884864,SUP0002,"MAT0544,MAT1152,MAT1051,MAT0214,MAT0912,MAT0144",B,low,6.54,4.43
SKUI0701,SKU0701,kit,Zenith,economy,kg,20.990549684936443,7,2,2,8.125493785320588,2.8319623820414606,SUP0136,"MAT0813,MAT0056,MAT0470,MAT0048,MAT0204",C,medium,9.77,4.5
SKUI0702,SKU0702,kit,Orion,retail,meter,20.361906537533635,10,3,3,13.464887920471869,1.9847898887980973,SUP0059,"MAT0967,MAT0496,MAT0079,MAT0228,MAT0160,MAT0637",C,high,14.65,10.26
SKUI0703,SKU0703,spares,Astra,standard,box,14.103746744089513,6,2,2,11.609826369563772,1.0029107026094741,SUP0018,"MAT0532,MAT0356,MAT0809,MAT0783",C,high,39.8,23.62
SKUI0704,SKU0704,assembly,Kite,industrial,box,28.788192705639766,9,2,2,16.800235021831455,1.2279071801288224,SUP0277,"MAT0567,MAT0767,MAT0079,MAT0575,MAT0280,MAT0479",B,low,32.29,23.0
