user_id,item_id,rating,orders_fulfilled,storage_units,throughput_units
U0140,WARI0121,5.0,25,10,10
U0140,WARI0837,5.0,31,10,10
U0140,WARI0363,5.0,32,10,10
U0140,WARI0433,5.0,30,10,10
U0140,WARI0746,5.0,32,10,10
U0140,WARI0514,5.0,35,10,10
U0141,WARI0460,5.0,24,10,10
U0141,WARI0438,5.0,32,10,10
U0141,WARI0288,5.0,32,10,10
U0141,WARI0639,5.0,26,10,10
U0141,WARI0109,3.0,21,10,10
U0141,WARI0029,5.0,24,10,10
U0141,WARI1156,5.0,37,10,10
U0141,WARI0891,5.0,29,10,10
U0141,WARI0008,5.0,46,10,10
U0141,WARI0445,5.0,44,10,10
U0142,WARI0581,5.0,31,10,10
U0142,WARI0662,5.0,30,10,10
U0142,WARI0633,1.0,15,10,10
U0142,WARI0842,2.0,29,10,10
U0142,WARI0286,5.0,34,10,10
U0142,WARI0101,5.0,23,10,10
U0142,WARI0671,5.0,24,10,10
U0142,WARI0136,5.0,19,10,10
U0142,WARI1006,5.0,35,10,10
U0142,WARI1016,5.0,36,10,10
U0143,WARI0474,5.0,32,10,10
U0143,WARI0154,5.0,39,10,10
U0143,WARI0989,5.0,36,10,10
U0143,WARI0082,4.0,32,10,10
U0143,WARI0795,5.0,27,10,10
U0143,WARI0487,5.0,29,11,10
U0143,WARI1124,5.0,40,10,10
U0143,WARI0537,5.0,32,10,10
U0143,WARI0942,5.0,33,10,10
U0143,WARI0828,5.0,15,10,10
U0144,WARI1075,1.0,16,10,10
U0144,WARI1151,5.0,34,10,10
U0144,WARI0940,5.0,26,10,10
U0144,WARI1161,5.0,23,10,10
U0144,WARI0904,5.0,32,10,10
U0144,WARI0853,5.0,33,10,10
U0144,WARI0505,5.0,30,10,10
U0144,WARI0546,5.0,25,10,10
U0144,WARI1090,5.0,32,10,10
U0144,WARI0256,4.0,33,10,10
U0145,WARI0923,1.0,15,10,10
U0145,WARI0023,5.0,42,10,10
U0145,WARI0167,5.0,21,10,10
U0145,WARI1088,5.0,40,10,10
U0145,WARI0185,5.0,35,10,10
U0145,WARI1042,5.0,42,10,10
U0145,WARI0051,4.0,38,10,10
U0145,WARI1089,5.0,38,11,10
U0145,WARI0531,4.0,31,10,10
U0145,WARI0878,5.0,40,10,10
U0146,WARI1137,5.0,41,10,10
U0146,WARI0339,5.0,31,10,10
U0146,WARI1168,5.0,25,10,10
U0146,WARI1038,5.0,33,10,10
U0146,WARI0247,5.0,38,10,10
U0146,WARI1127,5.0,28,10,10
U0146,WARI0329,1.0,14,10,10
U0146,WARI0975,5.0,39,10,10
U0146,WARI0467,5.0,28,10,10
U0146,WARI0678,5.0,23,10,10
U0147,WARI0878,5.0,39,10,10
U0147,WARI0222,5.0,26,10,10
U0147,WARI1023,5.0,33,10,10
U0147,WARI0527,5.0,32,10,10
U0147,WARI0903,5.0,29,10,10
U0147,WARI0477,5.0,48,10,10
U0147,WARI0032,5.0,31,10,10
U0147,WARI0005,5.0,29,10,10
U0147,WARI0378,5.0,29,10,10
U0147,WARI0772,5.0,46,10,10
U0148,WARI0149,5.0,32,10,10
U0148,WARI0880,5.0,22,10,10
U0148,WARI0672,5.0,34,10,10
U0148,WARI1054,5.0,29,10,10
U0148,WARI1199,4.0,24,10,10
U0148,WARI0956,2.0,27,10,10
U0148,WARI0490,5.0,47,10,10
U0148,WARI0091,5.0,30,10,10
U0148,WARI0005,5.0,16,10,10
U0148,WARI0335,5.0,15,10,10
U0149,WARI1140,5.0,30,10,10
U0149,WARI0395,1.0,19,10,10
U0149,WARI0600,5.0,21,10,10
U0149,WARI1077,5.0,32,10,10
U0149,WARI0046,2.0,28,10,10
U0149,WARI0472,5.0,29,10,10
U0149,WARI0870,5.0,34,10,10
U0149,WARI0932,5.0,19,10,10
U0149,WARI1089,5.0,37,10,10
U0149,WARI0072,4.0,19,10,10
U0150,WARI0960,5.0,16,10,10
U0150,WARI0113,5.0,32,10,10
U0150,WARI0772,5.0,41,10,10
U0150,WARI1021,5.0,23,10,10
U0150,WARI0779,5.0,48,10,10
U0150,WARI0767,4.0,48,10,10
U0150,WARI0457,5.0,21,10,10
U0150,WARI0689,5.0,22,10,10
U0150,WARI0837,5.0,26,10,10
U0150,WARI0324,5.0,38,10,10
U0151,WARI0024,5.0,31,10,10
U0151,WARI0455,5.0,32,10,10
U0151,WARI0456,5.0,38,10,10
U0151,WARI0875,5.0,23,12,10
U0151,WARI0058,5.0,19,10,10
U0151,WARI0077,5.0,32,10,10
U0151,WARI0832,2.0,19,10,10
U0151,WARI0887,5.0,25,10,10
U0151,WARI0500,5.0,24,10,10
U0151,WARI0478,5.0,25,10,10
U0152,WARI0786,5.0,26,10,10
U0152,WARI0324,5.0,37,10,10
U0152,WARI1072,5.0,34,10,10
U0152,WARI0926,5.0,36,10,10
U0152,WARI1078,5.0,28,10,10
U0152,WARI0344,5.0,25,10,10
U0152,WARI0984,5.0,24,10,10
U0152,WARI0444,5.0,30,15,10
U0152,WARI0924,5.0,34,10,10
U0152,WARI0631,5.0,42,10,10
U0153,WARI0064,5.0,37,10,10
U0153,WARI0140,5.0,35,10,10
U0153,WARI0088,5.0,40,10,10
U0153,WARI0312,5.0,26,10,10
U0153,WARI1086,5.0,16,12,10
U0153,WARI0125,5.0,34,10,10
U0153,WARI0788,5.0,25,10,10
U0153,WARI0591,5.0,22,10,10
U0153,WARI0501,5.0,38,10,10
U0153,WARI1196,5.0,21,10,10
U0154,WARI1165,5.0,32,10,10
U0154,WARI1137,5.0,43,10,10
U0154,WARI0256,3.0,44,10,10
U0154,WARI0632,5.0,39,10,10
U0154,WARI0772,5.0,32,10,10
U0154,WARI0444,5.0,32,10,10
U0154,WARI0722,5.0,37,10,10
U0154,WARI0809,5.0,31,10,10
U0154,WARI0340,5.0,34,10,10
U0154,WARI0727,5.0,29,10,10
U0155,WARI0283,5.0,30,10,10
U0155,WARI1069,5.0,27,10,10
U0155,WARI1041,5.0,27,10,10
U0155,WARI0418,5.0,20,10,10
U0155,WARI1030,5.0,26,10,10
U0155,WARI0028,5.0,47,10,10
U0155,WARI0938,5.0,26,10,10
U0155,WARI0557,4.0,14,10,10
U0155,WARI0822,5.0,28,10,10
U0155,WARI0371,5.0,38,10,10
U0156,WARI0720,5.0,28,10,10
U0156,WARI0786,5.0,29,10,10
U0156,WARI0719,5.0,28,11,10
U0156,WARI0052,5.0,22,10,10
U0156,WARI0103,5.0,20,10,10
U0156,WARI0871,5.0,24,10,10
U0156,WARI1126,5.0,31,10,10
U0156,WARI0932,5.0,24,10,10
U0156,WARI0799,5.0,25,10,10
U0156,WARI0324,5.0,33,10,10
U0157,WARI1067,5.0,30,10,10
U0157,WARI0027,5.0,45,12,10
U0157,WARI0497,5.0,28,10,10
U0157,WARI0805,5.0,24,10,10
U0157,WARI0924,5.0,19,10,10
U0157,WARI0507,1.0,15,10,10
U0157,WARI0269,5.0,31,10,10
U0157,WARI0184,5.0,30,10,10
U0157,WARI0461,5.0,34,10,10
U0157,WARI0140,5.0,41,10,10
U0158,WARI0897,3.0,23,10,10
U0158,WARI0224,5.0,31,10,10
U0158,WARI1158,5.0,35,10,10
U0158,WARI0450,5.0,34,10,10
U0158,WARI1073,5.0,39,10,10
U0158,WARI0386,5.0,23,10,10
U0158,WARI0046,2.0,27,10,10
U0158,WARI0426,5.0,25,10,10
U0158,WARI0987,5.0,28,10,10
U0158,WARI0116,5.0,31,10,10
U0159,WARI0447,5.0,35,10,10
U0159,WARI0488,5.0,22,10,10
U0159,WARI1121,5.0,28,10,10
U0159,WARI1000,5.0,26,10,10
U0159,WARI0426,5.0,34,10,10
U0159,WARI0459,5.0,30,10,10
U0159,WARI0934,5.0,34,10,10
U0159,WARI0637,5.0,28,10,10
U0159,WARI0624,5.0,35,10,10
U0159,WARI0589,5.0,32,10,10
U0160,WARI0102,5.0,15,10,10
U0160,WARI0284,5.0,24,10,10
U0160,WARI0864,5.0,28,10,10
U0160,WARI0845,5.0,29,10,10
U0160,WARI0236,5.0,43,10,10
U0160,WARI0401,5.0,31,10,10
U0160,WARI0687,5.0,18,10,10
U0160,WARI0482,5.0,14,10,10
U0160,WARI0112,5.0,27,10,10
U0160,WARI0133,5.0,31,10,10
U0161,WARI1105,5.0,24,10,10
U0161,WARI0186,5.0,34,10,10
U0161,WARI0287,3.0,25,10,10
U0161,WARI0927,5.0,30,10,10
U0161,WARI0014,5.0,27,10,10
U0161,WARI0389,5.0,40,10,10
U0161,WARI0139,5.0,24,10,10
U0161,WARI0554,5.0,29,10,10
U0161,WARI0199,5.0,27,10,10
U0161,WARI0967,5.0,27,10,10
U0162,WARI0515,5.0,35,10,10
U0162,WARI0923,1.0,8,10,10
U0162,WARI0949,5.0,33,10,10
U0162,WARI0372,5.0,29,10,10
U0162,WARI0603,5.0,25,10,10
U0162,WARI0730,5.0,36,10,10
U0162,WARI1015,5.0,36,10,10
U0162,WARI0254,5.0,28,10,10
U0162,WARI1050,5.0,32,10,10
U0162,WARI0545,5.0,23,10,10
U0163,WARI0611,5.0,40,10,10
U0163,WARI1084,5.0,26,10,10
U0163,WARI0991,5.0,24,10,10
U0163,WARI0226,5.0,32,10,12
U0163,WARI1047,5.0,31,10,10
U0163,WARI0364,5.0,21,10,10
U0163,WARI0637,5.0,27,10,10
U0163,WARI0918,5.0,17,10,10
U0163,WARI0593,5.0,24,10,10
U0163,WARI1076,5.0,36,10,11
U0164,WARI0776,5.0,38,10,10
U0164,WARI0657,5.0,30,10,10
U0164,WARI0835,5.0,28,10,10
U0164,WARI0194,5.0,34,10,10
U0164,WARI0840,5.0,24,13,10
U0164,WARI0072,5.0,19,10,10
U0164,WARI0363,5.0,28,10,10
U0164,WARI0941,5.0,30,10,10
U0164,WARI0595,5.0,30,10,10
U0164,WARI0649,5.0,31,10,10
U0165,WARI1124,5.0,30,10,10
U0165,WARI1176,5.0,28,10,10
U0165,WARI0623,5.0,28,10,10
U0165,WARI1037,5.0,26,10,10
U0165,WARI0406,5.0,31,10,10
U0165,WARI0833,5.0,33,10,10
U0165,WARI1121,5.0,31,10,10
U0165,WARI0820,5.0,28,10,10
U0165,WARI0816,5.0,32,10,10
U0165,WARI0441,5.0,44,10,10
U0166,WARI0228,5.0,24,10,10
U0166,WARI0097,5.0,28,10,10
U0166,WARI0268,5.0,32,10,11
U0166,WARI0998,5.0,18,10,10
U0166,WARI1006,5.0,31,10,10
U0166,WARI0407,5.0,24,10,10
U0166,WARI0519,5.0,31,10,10
U0166,WARI0719,5.0,24,10,10
U0166,WARI0558,5.0,24,10,10
U0166,WARI0384,5.0,30,10,10
U0167,WARI0285,5.0,39,10,10
U0167,WARI1115,5.0,33,10,10
U0167,WARI0329,1.0,4,10,10
U0167,WARI0139,5.0,21,10,10
U0167,WARI0696,5.0,42,10,10
U0167,WARI1054,5.0,23,10,10
U0167,WARI0276,5.0,29,10,10
U0167,WARI0260,5.0,31,10,10
U0167,WARI0029,5.0,29,10,10
U0167,WARI0597,5.0,41,10,10
U0168,WARI0740,5.0,36,10,10
U0168,WARI0592,5.0,26,10,10
U0168,WARI0783,5.0,28,10,10
U0168,WARI0995,5.0,33,10,10
U0168,WARI0320,5.0,36,10,10
U0168,WARI0118,5.0,36,10,10
U0168,WARI0183,5.0,33,10,10
U0168,WARI0409,5.0,26,10,10
U0168,WARI0887,5.0,27,10,10
U0168,WARI0193,4.0,18,10,10
U0169,WARI0910,4.0,21,10,10
U0169,WARI0489,5.0,21,10,10
U0169,WARI0762,5.0,39,10,10
U0169,WARI0528,5.0,25,10,10
U0169,WARI0855,5.0,28,10,10
U0169,WARI0093,5.0,28,10,10
U0169,WARI0862,5.0,24,10,10
U0169,WARI1081,5.0,28,10,10
U0169,WARI0238,5.0,22,10,10
U0169,WARI0692,5.0,30,10,10
U0170,WARI0437,1.0,22,10,10
U0170,WARI0189,4.0,20,10,10
U0170,WARI0417,5.0,37,10,10
U0170,WARI0310,5.0,22,10,10
U0170,WARI0766,5.0,28,10,10
U0170,WARI0372,5.0,36,10,10
U0170,WARI1080,5.0,45,10,10
U0170,WARI0416,5.0,29,10,10
U0170,WARI0597,5.0,35,10,10
U0170,WARI0231,5.0,38,10,10
U0171,WARI0064,5.0,40,10,10
U0171,WARI0901,5.0,27,10,10
U0171,WARI0671,5.0,27,10,10
U0171,WARI0805,5.0,35,10,10
U0171,WARI0296,5.0,37,10,10
U0171,WARI0456,5.0,26,10,10
U0171,WARI1105,5.0,32,10,10
U0171,WARI0343,3.0,24,10,10
U0171,WARI0467,5.0,24,10,10
U0171,WARI0265,5.0,24,10,10
U0172,WARI1101,5.0,35,10,10
U0172,WARI0124,5.0,22,10,10
U0172,WARI0756,5.0,44,10,10
U0172,WARI1142,5.0,38,10,10
U0172,WARI0066,2.0,15,10,10
U0172,WARI0302,5.0,22,10,10
U0172,WARI0403,5.0,24,10,10
U0172,WARI0150,5.0,22,10,10
U0172,WARI0983,5.0,17,10,10
U0172,WARI1120,5.0,28,10,10
U0173,WARI0433,5.0,36,10,10
U0173,WARI0637,5.0,29,10,10
U0173,WARI0510,5.0,39,10,10
U0173,WARI0954,4.0,32,10,10
U0173,WARI0562,5.0,17,10,10
U0173,WARI0710,5.0,33,10,10
U0173,WARI0025,3.0,18,10,10
U0173,WARI0567,5.0,21,10,10
U0173,WARI0078,5.0,38,10,10
U0173,WARI0007,5.0,28,10,10
U0174,WARI0569,5.0,37,10,10
U0174,WARI0683,5.0,31,10,10
U0174,WARI0767,3.0,35,10,10
U0174,WARI0212,5.0,33,10,10
U0174,WARI0707,3.0,27,10,10
U0174,WARI0230,5.0,29,10,10
U0174,WARI0538,5.0,20,10,10
U0174,WARI1163,5.0,40,10,10
U0174,WARI0576,4.0,23,10,10
U0174,WARI0494,5.0,30,10,10
U0175,WARI0014,5.0,20,10,10
U0175,WARI0638,5.0,21,10,13
U0175,WARI0130,5.0,22,10,10
U0175,WARI0302,5.0,25,10,10
U0175,WARI0461,5.0,24,10,10
U0175,WARI0460,5.0,25,10,11
U0175,WARI0968,5.0,27,10,10
U0175,WARI0205,5.0,23,10,10
U0175,WARI0628,5.0,29,10,10
U0175,WARI0255,5.0,31,10,10
U0176,WARI1120,5.0,21,10,10
U0176,WARI0395,1.0,19,10,10
U0176,WARI0197,5.0,23,10,10
U0176,WARI0030,5.0,39,10,10
U0176,WARI0600,5.0,23,10,10
U0176,WARI0787,3.0,17,10,10
U0176,WARI1033,2.0,21,10,10
U0176,WARI0467,5.0,28,10,10
U0176,WARI1101,5.0,20,10,10
U0176,WARI0589,5.0,27,10,10
U0177,WARI0548,5.0,37,10,10
U0177,WARI0195,5.0,22,10,10
U0177,WARI1006,5.0,35,10,10
U0177,WARI1031,3.0,21,10,10
U0177,WARI0344,5.0,32,10,10
U0177,WARI0503,5.0,29,10,10
U0177,WARI0774,5.0,30,10,10
U0177,WARI1072,5.0,27,10,10
U0177,WARI0028,5.0,34,10,10
U0177,WARI0941,5.0,28,10,10
U0178,WARI0146,5.0,22,10,10
U0178,WARI0660,5.0,30,10,10
U0178,WARI0277,4.0,32,10,10
U0178,WARI0245,5.0,32,10,10
U0178,WARI0822,5.0,23,10,10
U0178,WARI0337,5.0,30,10,10
U0178,WARI0110,5.0,29,10,10
U0178,WARI0976,5.0,30,10,10
U0178,WARI1168,5.0,30,10,10
U0178,WARI0954,4.0,36,10,10
U0179,WARI0126,5.0,27,10,10
U0179,WARI0262,5.0,29,10,10
U0179,WARI1052,5.0,25,10,10
U0179,WARI0537,5.0,41,10,10
U0179,WARI0361,5.0,25,10,10
U0179,WARI0274,5.0,30,10,10
U0179,WARI0259,5.0,45,10,10
U0179,WARI1088,5.0,37,11,10
U0179,WARI0128,5.0,20,10,10
U0179,WARI1110,5.0,27,10,10
U0180,WARI0184,5.0,35,10,10
U0180,WARI0642,5.0,21,10,10
U0180,WARI0452,5.0,30,10,10
U0180,WARI0408,5.0,37,10,10
U0180,WARI0371,5.0,36,10,10
U0180,WARI0122,5.0,35,10,10
U0180,WARI1040,5.0,27,10,10
U0180,WARI0129,5.0,25,10,10
U0180,WARI0283,5.0,28,10,10
U0180,WARI0789,5.0,36,10,10
U0181,WARI0748,5.0,29,10,10
U0181,WARI0929,5.0,23,10,10
U0181,WARI0087,5.0,22,10,10
U0181,WARI1075,1.0,17,10,10
U0181,WARI0070,5.0,26,10,10
U0181,WARI1056,5.0,26,10,10
U0181,WARI0612,5.0,30,10,10
U0181,WARI0030,5.0,31,10,10
U0181,WARI0929,5.0,30,10,10
U0181,WARI0977,5.0,20,10,10
U0182,WARI0145,3.0,17,10,10
U0182,WARI1141,5.0,20,10,10
U0182,WARI0697,5.0,33,10,10
U0182,WARI0399,5.0,34,10,10
U0182,WARI0212,5.0,35,10,10
U0182,WARI1049,5.0,26,10,10
U0182,WARI0488,5.0,24,10,10
U0182,WARI0353,5.0,22,10,10
U0182,WARI1161,5.0,25,10,10
U0182,WARI0401,5.0,35,10,10
U0183,WARI0041,5.0,27,10,10
U0183,WARI0246,5.0,35,10,10
U0183,WARI0948,5.0,26,10,10
U0183,WARI0837,5.0,16,10,10
U0183,WARI0616,5.0,48,10,10
U0183,WARI0894,5.0,28,10,10
U0183,WARI0289,5.0,21,10,10
U0183,WARI0248,4.0,20,10,10
U0183,WARI0498,5.0,41,10,10
U0183,WARI0056,5.0,27,10,10
U0184,WARI0112,5.0,28,10,10
U0184,WARI0521,5.0,30,11,10
U0184,WARI0329,1.0,10,10,10
U0184,WARI1079,5.0,26,10,10
U0184,WARI0777,5.0,28,10,10
U0184,WARI0970,5.0,34,10,10
U0184,WARI0812,5.0,33,10,10
U0184,WARI0323,5.0,15,10,10
U0184,WARI0230,5.0,27,10,10
U0184,WARI0439,5.0,29,10,10
U0185,WARI0193,5.0,24,10,10
U0185,WARI0447,5.0,28,10,10
U0185,WARI0855,5.0,30,10,10
U0185,WARI0053,5.0,28,10,10
U0185,WARI1013,5.0,31,10,10
U0185,WARI0687,5.0,20,10,10
U0185,WARI0056,5.0,42,10,10
U0185,WARI0955,5.0,34,10,10
U0185,WARI0568,5.0,28,10,10
U0185,WARI0081,5.0,26,10,10
U0186,WARI0084,5.0,33,10,10
U0186,WARI0184,5.0,25,10,10
U0186,WARI0193,5.0,24,10,10
U0186,WARI1160,5.0,28,10,10
U0186,WARI0786,5.0,30,10,10
U0186,WARI1039,4.0,25,10,10
U0186,WARI0928,5.0,42,10,10
U0186,WARI1028,5.0,28,10,10
U0186,WARI1091,5.0,25,10,10
U0186,WARI1168,5.0,27,10,10
U0187,WARI0552,5.0,33,10,10
U0187,WARI0069,5.0,32,10,10
U0187,WARI0348,5.0,24,10,10
U0187,WARI0939,5.0,26,10,10
U0187,WARI0408,5.0,27,10,10
U0187,WARI0123,5.0,26,10,10
U0187,WARI1101,5.0,24,10,10
U0187,WARI0058,5.0,26,10,10
U0187,WARI0724,1.0,14,10,10
U0187,WARI0498,5.0,36,10,10
U0188,WARI1028,5.0,29,10,10
U0188,WARI0416,5.0,34,10,10
U0188,WARI0041,5.0,33,10,10
U0188,WARI1137,5.0,38,10,10
U0188,WARI0283,5.0,18,10,10
U0188,WARI1044,5.0,34,10,10
U0188,WARI0671,5.0,22,10,10
U0188,WARI0731,5.0,31,10,10
U0188,WARI0059,4.0,35,10,10
U0188,WARI0959,5.0,24,10,10
U0189,WARI0620,5.0,30,10,10
U0189,WARI0002,5.0,28,10,10
U0189,WARI0875,5.0,30,10,10
U0189,WARI0154,5.0,32,10,10
U0189,WARI0222,5.0,30,10,10
U0189,WARI0290,5.0,28,10,10
U0189,WARI0007,5.0,30,10,10
U0189,WARI0470,5.0,24,10,10
U0189,WARI0051,5.0,35,10,10
U0189,WARI0771,5.0,20,10,10
U0190,WARI0247,5.0,33,10,10
U0190,WARI0474,5.0,44,10,10
U0190,WARI0596,5.0,36,10,10
U0190,WARI1019,5.0,32,10,10
U0190,WARI0733,5.0,25,10,10
U0190,WARI0752,5.0,37,10,10
U0190,WARI1176,5.0,30,10,10
U0190,WARI0696,5.0,30,10,10
U0190,WARI1127,5.0,23,10,10
U0190,WARI0645,5.0,28,10,10
U0191,WARI0507,1.0,19,10,10
U0191,WARI0571,5.0,37,10,10
U0191,WARI0885,5.0,44,10,10
U0191,WARI0705,5.0,30,10,10
U0191,WARI0817,5.0,31,10,10
U0191,WARI0687,5.0,18,10,10
U0191,WARI0977,5.0,23,10,10
U0191,WARI0618,5.0,30,10,10
U0191,WARI1079,5.0,31,10,10
U0191,WARI0672,5.0,29,10,10
U0192,WARI0304,5.0,31,10,10
U0192,WARI0440,5.0,27,10,10
U0192,WARI0823,5.0,52,10,10
U0192,WARI0734,5.0,28,10,10
U0192,WARI0913,5.0,43,10,10
U0192,WARI0592,5.0,26,10,10
U0192,WARI0881,5.0,29,10,10
U0192,WARI0987,5.0,26,10,10
U0192,WARI0915,5.0,29,10,10
U0192,WARI0318,5.0,30,10,10
U0193,WARI0029,5.0,37,10,10
U0193,WARI0606,5.0,34,10,10
U0193,WARI0210,5.0,37,10,10
U0193,WARI0815,5.0,33,10,10
U0193,WARI0421,5.0,22,10,10
U0193,WARI0940,5.0,26,10,10
U0193,WARI0530,5.0,18,10,10
U0193,WARI0699,5.0,26,10,10
U0193,WARI0454,2.0,24,10,10
U0193,WARI0659,5.0,33,10,10
U0194,WARI1172,5.0,34,10,10
U0194,WARI1012,5.0,38,10,10
U0194,WARI0720,5.0,23,10,10
U0194,WARI0625,5.0,22,10,10
U0194,WARI0456,5.0,27,10,10
U0194,WARI0692,5.0,34,10,10
U0194,WARI0492,5.0,27,10,10
U0194,WARI0229,5.0,28,10,10
U0194,WARI1199,5.0,21,10,10
U0194,WARI0603,5.0,37,10,10
U0195,WARI0495,5.0,24,10,10
U0195,WARI0949,5.0,34,10,10
U0195,WARI0711,5.0,32,10,10
U0195,WARI0154,5.0,43,10,10
U0195,WARI1075,1.0,23,10,10
U0195,WARI0873,5.0,20,10,10
U0195,WARI0902,5.0,24,10,10
U0195,WARI0806,5.0,26,10,10
U0195,WARI0300,5.0,25,10,10
U0195,WARI1149,5.0,31,10,10
U0196,WARI0541,5.0,23,10,10
U0196,WARI0907,5.0,29,10,10
U0196,WARI0176,5.0,26,10,10
U0196,WARI0607,5.0,38,10,10
U0196,WARI0299,5.0,27,10,11
U0196,WARI0630,1.0,14,10,10
U0196,WARI1009,1.0,17,10,10
U0196,WARI0549,4.0,27,10,10
U0196,WARI0460,5.0,28,11,10
U0196,WARI0233,5.0,20,10,10
U0197,WARI0805,5.0,23,10,10
U0197,WARI0990,3.0,21,10,10
U0197,WARI0036,5.0,36,10,10
U0197,WARI0543,4.0,32,10,10
U0197,WARI0201,5.0,19,10,10
U0197,WARI0555,4.0,26,10,10
U0197,WARI0853,5.0,43,10,10
U0197,WARI0650,5.0,48,10,10
U0197,WARI0821,5.0,25,10,10
U0197,WARI0198,5.0,38,10,10
U0198,WARI0517,5.0,17,10,10
U0198,WARI1112,5.0,39,10,10
U0198,WARI0742,5.0,20,10,10
U0198,WARI0992,5.0,24,10,10
U0198,WARI0372,5.0,18,10,10
U0198,WARI0772,5.0,43,10,10
U0198,WARI0478,5.0,30,10,10
U0198,WARI0531,3.0,30,10,10
U0198,WARI0106,5.0,33,10,10
U0198,WARI0113,5.0,26,10,10
U0199,WARI0576,4.0,22,10,10
U0199,WARI0264,5.0,36,10,10
U0199,WARI0361,5.0,33,10,10
U0199,WARI0257,5.0,30,10,10
U0199,WARI0207,5.0,26,10,10
U0199,WARI1110,5.0,20,10,10
U0199,WARI0039,5.0,26,10,10
U0199,WARI0610,5.0,34,10,10
U0199,WARI1177,1.0,15,10,10
U0199,WARI0305,3.0,19,10,10
U0200,WARI0697,5.0,20,10,10
U0200,WARI1170,5.0,45,10,10
U0200,WARI1058,5.0,34,10,10
U0200,WARI0834,5.0,43,10,10
U0200,WARI0192,5.0,34,10,10
U0200,WARI0635,5.0,30,10,10
U0200,WARI0917,5.0,32,10,10
U0200,WARI0173,5.0,24,10,10
U0200,WARI0693,5.0,32,10,10
U0200,WARI0131,5.0,33,10,10
U0201,WARI1099,5.0,42,10,10
U0201,WARI0177,5.0,27,10,10
U0201,WARI0880,5.0,35,10,10
U0201,WARI1093,5.0,26,10,10
U0201,WARI0955,5.0,30,10,10
U0201,WARI0920,5.0,29,10,10
U0201,WARI0235,5.0,39,10,10
U0201,WARI1042,5.0,35,10,10
U0201,WARI0303,5.0,22,10,10
U0201,WARI1167,5.0,25,10,10
U0202,WARI0651,5.0,29,10,10
U0202,WARI0146,5.0,20,10,10
U0202,WARI0988,5.0,22,10,10
U0202,WARI0642,5.0,37,10,10
U0202,WARI0228,5.0,26,10,10
U0202,WARI0058,5.0,24,10,10
U0202,WARI1163,5.0,38,10,10
U0202,WARI0838,5.0,35,10,10
U0202,WARI0312,5.0,41,10,10
U0202,WARI1122,5.0,28,10,10
U0203,WARI0056,5.0,36,10,10
U0203,WARI0393,5.0,36,10,10
U0203,WARI0378,5.0,28,10,10
U0203,WARI0858,5.0,32,10,10
U0203,WARI1190,5.0,26,10,10
U0203,WARI0296,5.0,28,10,10
U0203,WARI0352,5.0,32,10,10
U0203,WARI0133,5.0,33,10,10
U0203,WARI0906,5.0,19,10,10
U0203,WARI0385,5.0,22,10,10
U0204,WARI0922,5.0,37,10,10
U0204,WARI0848,5.0,31,10,10
U0204,WARI0130,5.0,26,10,10
U0204,WARI0281,5.0,22,10,10
U0204,WARI0681,5.0,33,10,10
U0204,WARI0661,4.0,16,10,10
U0204,WARI0616,5.0,42,10,10
U0204,WARI1108,5.0,28,10,10
U0204,WARI0355,5.0,29,10,10
U0204,WARI0882,5.0,32,10,10
U0205,WARI0885,5.0,40,10,10
U0205,WARI1085,5.0,16,10,10
U0205,WARI0120,5.0,28,10,10
U0205,WARI0131,5.0,34,10,10
U0205,WARI0381,5.0,27,10,10
U0205,WARI0195,5.0,45,10,10
U0205,WARI0903,5.0,28,12,10
U0205,WARI1068,5.0,27,10,10
U0205,WARI0502,5.0,35,10,10
U0205,WARI0988,5.0,18,10,10
U0206,WARI0819,5.0,34,10,10
U0206,WARI1197,5.0,31,10,10
U0206,WARI0010,5.0,27,10,10
U0206,WARI0958,5.0,32,10,10
U0206,WARI0875,5.0,22,10,10
U0206,WARI0932,5.0,17,10,10
U0206,WARI0182,5.0,39,10,10
U0206,WARI0175,4.0,24,10,10
U0206,WARI0433,5.0,28,10,10
U0206,WARI0479,5.0,23,10,10
U0207,WARI0243,5.0,26,10,10
U0207,WARI0856,5.0,21,10,10
U0207,WARI0908,5.0,37,10,10
U0207,WARI0498,5.0,39,10,10
U0207,WARI0855,5.0,37,10,10
U0207,WARI0530,5.0,33,10,10
U0207,WARI0030,5.0,29,10,10
U0207,WARI0222,5.0,29,10,10
U0207,WARI0511,5.0,29,10,10
U0207,WARI0731,5.0,23,10,10
U0208,WARI0308,5.0,26,10,10
U0208,WARI1005,5.0,27,10,10
U0208,WARI0032,5.0,25,10,10
U0208,WARI0878,5.0,30,10,10
U0208,WARI1167,5.0,25,10,10
U0208,WARI0740,5.0,34,10,10
U0208,WARI1006,5.0,29,10,10
U0208,WARI0557,4.0,24,10,10
U0208,WARI0656,5.0,32,10,10
U0208,WARI0413,5.0,38,10,10
U0209,WARI0311,1.0,21,10,10
U0209,WARI0693,5.0,21,10,10
U0209,WARI1136,5.0,33,10,10
U0209,WARI0679,4.0,31,10,10
U0209,WARI0775,5.0,33,10,10
U0209,WARI0826,5.0,21,10,10
U0209,WARI0179,5.0,40,10,10
U0209,WARI0052,5.0,27,10,10
U0209,WARI0403,5.0,29,10,10
U0209,WARI0918,5.0,44,10,10
U0210,WARI0815,5.0,29,10,10
U0210,WARI0556,5.0,38,10,10
