user_id,item_id,rating,shipment_count,total_spend,transit_days_actual
U0108,CARRI0084,5.0,17,212589.93,20.99
U0108,CARRI0285,5.0,12,143985.43,2.65
U0108,CARRI0847,5.0,20,366514.25,6.43
U0108,CARRI0977,5.0,14,110897.14,7.79
U0108,CARRI0511,5.0,31,491450.32,16.78
U0108,CARRI0741,5.0,36,224259.02,5.48
U0108,CARRI0200,5.0,23,646593.92,6.41
U0109,CARRI0157,5.0,29,242062.67,7.34
U0109,CARRI1090,5.0,17,101048.52,6.18
U0109,CARRI0101,5.0,27,353599.21,19.0
U0109,CARRI0469,5.0,18,459483.75,6.73
U0109,CARRI0019,5.0,34,91927.84,8.23
U0109,CARRI0065,5.0,46,96745.05,2.05
U0109,CARRI0352,5.0,13,178464.48,0.63
U0109,CARRI0572,5.0,49,386563.61,9.21
U0109,CARRI0374,5.0,27,129206.99,3.45
U0109,CARRI0912,5.0,21,285997.05,6.98
U0110,CARRI0465,5.0,24,373171.01,17.42
U0110,CARRI0233,5.0,11,297567.63,3.57
U0110,CARRI0878,5.0,35,637107.64,12.31
U0110,CARRI0047,5.0,22,55558.91,3.04
U0110,CARRI0743,5.0,15,266407.84,3.57
U0110,CARRI1185,5.0,8,684447.06,15.02
U0110,CARRI0381,5.0,13,302225.59,18.4
U0110,CARRI0878,5.0,18,250671.95,13.42
U0110,CARRI0255,5.0,18,132914.6,6.57
U0110,CARRI0345,5.0,36,203039.8,5.02
U0111,CARRI0595,5.0,23,214840.35,7.44
U0111,CARRI0136,5.0,36,380088.17,7.31
U0111,CARRI1166,5.0,15,818074.39,8.44
U0111,CARRI0500,5.0,4,141146.65,2.35
U0111,CARRI0892,5.0,16,42134.55,5.06
U0111,CARRI0802,5.0,15,264049.0,2.85
U0111,CARRI0263,5.0,12,85955.91,11.71
U0111,CARRI0177,5.0,29,543853.21,6.39
U0111,CARRI0526,5.0,18,54141.13,9.48
U0111,CARRI0921,5.0,43,167206.68,19.87
U0112,CARRI0724,5.0,31,222813.57,5.76
U0112,CARRI0892,5.0,28,92678.03,1.56
U0112,CARRI0004,5.0,26,187411.79,5.46
U0112,CARRI0259,5.0,6,129521.61,6.4
U0112,CARRI0743,5.0,13,65759.09,4.13
U0112,CARRI1075,5.0,26,163033.94,7.43
U0112,CARRI0750,5.0,53,105944.73,11.62
U0112,CARRI0707,5.0,25,461642.48,11.83
U0112,CARRI0308,5.0,26,209074.11,1.77
U0112,CARRI1063,5.0,26,119435.15,5.54
U0113,CARRI0442,5.0,17,57565.14,8.83
U0113,CARRI0466,5.0,39,459229.87,13.18
U0113,CARRI1045,5.0,35,63467.53,11.08
U0113,CARRI0550,5.0,7,366838.27,10.19
U0113,CARRI0280,5.0,22,116198.01,0.96
U0113,CARRI0472,5.0,30,364122.39,7.42
U0113,CARRI0334,5.0,25,338804.64,9.27
U0113,CARRI0047,5.0,37,175889.04,2.06
U0113,CARRI0341,5.0,13,234067.88,2.22
U0113,CARRI0280,5.0,11,232398.22,3.09
U0114,CARRI0239,5.0,31,135244.61,7.43
U0114,CARRI0379,5.0,19,1105956.73,15.66
U0114,CARRI0291,5.0,48,127164.94,3.67
U0114,CARRI0614,5.0,9,571392.04,20.58
U0114,CARRI0529,5.0,24,426892.26,9.07
U0114,CARRI0662,5.0,29,77428.83,9.44
U0114,CARRI0137,5.0,12,652826.32,18.58
U0114,CARRI0879,5.0,7,102510.89,6.14
U0114,CARRI0316,5.0,30,142425.85,8.35
U0114,CARRI0568,5.0,35,601210.16,10.52
U0115,CARRI0844,5.0,27,278935.09,7.9
U0115,CARRI1126,5.0,17,270457.8,12.17
U0115,CARRI0134,5.0,15,391694.17,19.12
U0115,CARRI0471,5.0,21,275488.01,2.6
U0115,CARRI0017,5.0,28,155061.26,8.75
U0115,CARRI1130,5.0,39,420884.13,11.77
U0115,CARRI0624,5.0,39,153906.42,3.76
U0115,CARRI1079,5.0,9,334626.5,20.08
U0115,CARRI0860,5.0,34,771477.36,12.59
U0115,CARRI0139,5.0,51,490417.41,8.05
U0116,CARRI0874,5.0,18,597500.94,19.51
U0116,CARRI0841,5.0,29,144916.72,3.74
U0116,CARRI1116,5.0,40,85517.76,4.5
U0116,CARRI1047,5.0,36,252887.16,7.18
U0116,CARRI0718,5.0,13,414198.62,4.63
U0116,CARRI0182,5.0,23,114762.86,16.21
U0116,CARRI0683,5.0,7,307881.63,7.61
U0116,CARRI0267,5.0,5,270805.84,7.9
U0116,CARRI0355,5.0,26,117639.38,3.31
U0116,CARRI0038,5.0,22,115345.96,8.15
U0117,CARRI0257,5.0,43,168688.75,0.8
U0117,CARRI0965,5.0,18,178131.52,6.37
U0117,CARRI0546,5.0,17,302500.85,10.21
U0117,CARRI0678,5.0,17,241275.25,1.72
U0117,CARRI1087,5.0,11,298019.06,9.8
U0117,CARRI1192,5.0,31,187143.22,3.74
U0117,CARRI0729,5.0,35,230351.89,14.04
U0117,CARRI0023,5.0,19,253258.36,4.33
U0117,CARRI0253,5.0,5,305831.08,8.12
U0117,CARRI0112,5.0,35,478411.46,3.04
U0118,CARRI0001,5.0,16,59447.12,5.93
U0118,CARRI0276,5.0,26,71348.73,3.21
U0118,CARRI0794,5.0,35,246257.91,17.55
U0118,CARRI0694,5.0,21,336242.37,5.25
U0118,CARRI1180,5.0,30,140757.07,0.5
U0118,CARRI0182,5.0,36,111468.8,15.66
U0118,CARRI1190,5.0,10,92540.27,7.54
U0118,CARRI0866,5.0,17,181864.41,2.19
U0118,CARRI0976,5.0,41,159253.07,0.5
U0118,CARRI0626,5.0,31,61309.73,18.95
U0119,CARRI0737,5.0,21,635939.58,24.15
U0119,CARRI0746,5.0,34,233495.08,1.91
U0119,CARRI0829,5.0,38,683602.85,19.07
U0119,CARRI0113,5.0,11,278386.99,4.99
U0119,CARRI0213,5.0,19,50282.15,2.44
U0119,CARRI0513,5.0,27,551995.12,6.99
U0119,CARRI1062,5.0,34,397046.63,6.26
U0119,CARRI0609,5.0,33,255330.77,8.85
U0119,CARRI1043,5.0,31,200144.93,8.45
U0119,CARRI0143,5.0,20,398033.36,18.07
U0120,CARRI0312,5.0,23,369276.21,9.92
U0120,CARRI0935,5.0,32,329122.37,4.61
U0120,CARRI0589,5.0,47,137330.82,8.07
U0120,CARRI0934,5.0,37,189196.85,17.32
U0120,CARRI0428,5.0,13,184254.79,4.39
U0120,CARRI1133,5.0,9,158278.0,3.33
U0120,CARRI1032,5.0,11,247858.94,18.27
U0120,CARRI0482,5.0,44,169063.16,5.57
U0120,CARRI0118,5.0,31,440039.86,14.39
U0120,CARRI0005,5.0,36,320328.03,4.66
U0121,CARRI0367,5.0,39,206613.82,1.14
U0121,CARRI0950,5.0,48,365037.91,8.04
U0121,CARRI0074,5.0,6,160876.32,13.48
U0121,CARRI0912,5.0,9,62054.13,7.37
U0121,CARRI0662,5.0,8,311990.85,9.2
U0121,CARRI0304,5.0,17,75189.48,6.4
U0121,CARRI0562,5.0,33,651361.39,5.84
U0121,CARRI0969,5.0,28,388183.09,19.78
U0121,CARRI0242,5.0,22,265447.89,0.96
U0121,CARRI0928,5.0,9,394190.82,17.17
U0122,CARRI0010,5.0,38,327899.13,5.31
U0122,CARRI0048,5.0,8,209852.94,7.84
U0122,CARRI0334,5.0,32,157768.92,7.42
U0122,CARRI1071,5.0,27,254950.34,16.33
U0122,CARRI1025,5.0,28,176972.05,3.68
U0122,CARRI0505,5.0,11,385492.5,5.01
U0122,CARRI0638,5.0,40,401648.37,17.92
U0122,CARRI0328,5.0,7,292513.21,4.31
U0122,CARRI0627,5.0,47,22558.55,10.71
U0122,CARRI0151,5.0,34,68688.65,8.2
U0123,CARRI0332,5.0,11,453192.07,9.12
U0123,CARRI0738,5.0,23,359056.38,11.51
U0123,CARRI0764,5.0,38,174651.38,11.39
U0123,CARRI0947,5.0,20,213655.52,1.81
U0123,CARRI0321,5.0,22,527571.47,18.82
U0123,CARRI0900,5.0,9,60720.34,4.71
U0123,CARRI0041,5.0,21,635700.22,17.62
U0123,CARRI0573,5.0,27,64026.13,19.82
U0123,CARRI0689,5.0,23,180158.4,8.87
U0123,CARRI0531,5.0,29,370825.12,3.65
U0124,CARRI0062,5.0,6,426084.04,22.54
U0124,CARRI0074,5.0,24,147156.25,14.82
U0124,CARRI0166,5.0,31,262250.53,7.86
U0124,CARRI0966,5.0,21,171456.03,6.03
U0124,CARRI0136,5.0,25,245986.5,12.16
U0124,CARRI1033,5.0,32,81829.7,0.5
U0124,CARRI0775,5.0,43,458430.95,18.57
U0124,CARRI0873,5.0,27,570246.71,19.51
U0124,CARRI0279,5.0,14,89225.04,4.63
U0124,CARRI0569,5.0,39,165452.49,10.7
U0125,CARRI1071,5.0,12,111657.55,16.51
U0125,CARRI0326,5.0,29,108308.66,5.81
U0125,CARRI0242,5.0,26,368813.52,2.32
U0125,CARRI0032,5.0,10,296485.23,4.67
U0125,CARRI0806,5.0,25,344451.26,17.98
U0125,CARRI1068,5.0,9,201727.71,0.75
U0125,CARRI0638,5.0,26,165799.02,19.5
U0125,CARRI0440,5.0,43,146245.7,5.83
U0125,CARRI0908,5.0,29,225838.41,6.38
U0125,CARRI0347,5.0,22,223291.74,19.39
U0126,CARRI0052,5.0,49,293857.47,15.78
U0126,CARRI0057,5.0,48,288240.52,0.59
U0126,CARRI0457,5.0,11,207779.72,16.48
U0126,CARRI0115,5.0,34,229712.85,1.67
U0126,CARRI0642,4.0,26,802064.79,18.11
U0126,CARRI0481,5.0,33,299797.4,3.29
U0126,CARRI0123,5.0,20,267383.18,0.5
U0126,CARRI1064,5.0,4,372560.57,1.52
U0126,CARRI0906,5.0,26,250319.59,1.86
U0126,CARRI1035,5.0,12,204837.0,7.44
U0127,CARRI0760,5.0,25,179407.52,5.09
U0127,CARRI0474,5.0,27,398274.25,3.9
U0127,CARRI0453,5.0,5,144912.51,19.95
U0127,CARRI1052,5.0,12,560053.27,10.37
U0127,CARRI1041,5.0,46,171899.11,10.27
U0127,CARRI0874,5.0,12,764053.99,20.78
U0127,CARRI0022,5.0,21,156357.16,9.7
U0127,CARRI0248,5.0,33,164671.62,12.28
U0127,CARRI0493,5.0,27,414220.45,3.12
U0127,CARRI0279,5.0,34,202033.92,5.34
U0128,CARRI0430,5.0,16,448705.48,16.36
U0128,CARRI0958,5.0,19,628197.11,20.71
U0128,CARRI0729,5.0,41,280918.85,15.65
U0128,CARRI0743,5.0,26,232014.1,5.95
U0128,CARRI0025,5.0,40,285898.1,3.25
U0128,CARRI0895,5.0,31,121264.93,19.38
U0128,CARRI0167,5.0,25,338408.87,5.48
U0128,CARRI0961,5.0,30,810426.69,10.42
U0128,CARRI0177,5.0,34,149791.39,9.04
U0128,CARRI1164,5.0,14,104281.33,4.76
U0129,CARRI0212,5.0,20,404115.71,10.12
U0129,CARRI0197,5.0,14,265585.7,5.33
U0129,CARRI0554,5.0,12,141327.17,18.05
U0129,CARRI0726,5.0,11,777116.91,19.43
U0129,CARRI1165,5.0,23,221516.91,2.14
U0129,CARRI0865,5.0,35,449741.36,18.51
U0129,CARRI0873,5.0,13,716948.55,21.35
U0129,CARRI0573,5.0,6,211686.77,22.08
U0129,CARRI0241,5.0,30,241225.34,8.73
U0129,CARRI1061,5.0,10,231077.52,0.5
U0130,CARRI0636,5.0,40,1059382.07,17.49
U0130,CARRI0564,5.0,7,258803.62,1.5
U0130,CARRI0886,5.0,13,462110.98,14.24
U0130,CARRI0483,5.0,10,120737.16,0.5
U0130,CARRI0422,5.0,22,636685.58,8.42
U0130,CARRI0621,5.0,43,153384.44,19.67
U0130,CARRI1022,5.0,51,404524.32,6.47
U0130,CARRI0504,5.0,37,222828.3,5.71
U0130,CARRI1175,5.0,22,218172.85,3.13
U0130,CARRI0242,5.0,33,145541.77,2.54
U0131,CARRI1096,5.0,24,112203.11,1.69
U0131,CARRI0477,5.0,32,322108.18,1.97
U0131,CARRI0129,5.0,29,152191.49,6.73
U0131,CARRI0268,5.0,19,40736.31,3.96
U0131,CARRI0507,5.0,39,606716.09,6.26
U0131,CARRI0973,5.0,32,135489.38,7.19
U0131,CARRI0003,5.0,18,295630.91,19.7
U0131,CARRI1162,5.0,38,226913.4,3.05
U0131,CARRI1169,5.0,31,227833.53,2.65
U0131,CARRI0142,5.0,17,147166.3,8.11
U0132,CARRI0425,5.0,24,241720.38,8.03
U0132,CARRI0300,5.0,14,288031.34,13.37
U0132,CARRI0359,5.0,20,284909.79,6.55
U0132,CARRI0417,5.0,38,24529.03,2.7
U0132,CARRI0152,5.0,9,260794.5,8.58
U0132,CARRI0050,5.0,25,182899.76,3.02
U0132,CARRI0862,5.0,33,283328.98,8.98
U0132,CARRI1111,5.0,40,196876.58,5.14
U0132,CARRI1073,5.0,37,831814.09,21.69
U0132,CARRI1060,5.0,22,114796.57,16.76
U0133,CARRI0183,5.0,18,213197.25,6.2
U0133,CARRI0387,5.0,33,63469.43,1.95
U0133,CARRI0772,5.0,30,77588.52,3.0
U0133,CARRI0390,5.0,23,112656.97,1.0
U0133,CARRI0091,5.0,31,155256.26,3.72
U0133,CARRI0689,5.0,42,590179.01,8.44
U0133,CARRI0694,5.0,14,79374.99,8.76
U0133,CARRI0938,5.0,34,285408.55,1.85
U0133,CARRI0491,5.0,6,90786.33,14.25
U0133,CARRI1103,5.0,14,245996.06,0.5
U0134,CARRI0004,5.0,26,506676.31,4.18
U0134,CARRI0067,5.0,15,110881.23,5.25
U0134,CARRI0368,5.0,34,318076.25,3.97
U0134,CARRI0925,5.0,31,107188.66,3.3
U0134,CARRI0485,5.0,36,754262.0,18.43
U0134,CARRI0533,5.0,22,299074.91,3.36
U0134,CARRI0748,5.0,31,232710.6,2.31
U0134,CARRI0654,5.0,24,199470.3,11.48
U0134,CARRI0543,5.0,46,587554.75,9.01
U0134,CARRI0017,5.0,9,376153.64,7.73
U0135,CARRI0298,5.0,8,542269.63,7.31
U0135,CARRI0117,5.0,30,176597.29,10.13
U0135,CARRI0473,5.0,38,144464.55,1.43
U0135,CARRI0209,4.0,25,501107.75,18.67
U0135,CARRI0905,5.0,12,317902.58,16.38
U0135,CARRI0795,5.0,12,215457.12,6.67
U0135,CARRI0871,5.0,9,150805.56,5.05
U0135,CARRI0769,5.0,11,149311.0,4.75
U0135,CARRI0405,5.0,26,172623.58,7.26
U0135,CARRI0166,5.0,9,110354.26,8.39
U0136,CARRI0078,5.0,20,312632.94,8.46
U0136,CARRI1127,5.0,40,323132.48,10.42
U0136,CARRI0517,5.0,19,170030.99,4.87
U0136,CARRI0489,5.0,28,132392.03,1.03
U0136,CARRI0274,5.0,14,31921.74,3.67
U0136,CARRI0070,5.0,34,202883.32,12.9
U0136,CARRI0956,5.0,38,39900.49,5.42
U0136,CARRI0530,5.0,10,33384.98,7.89
U0136,CARRI0894,5.0,21,318193.65,8.52
U0136,CARRI0892,5.0,25,232503.12,5.76
U0137,CARRI0152,5.0,33,449071.09,11.39
U0137,CARRI0737,5.0,6,271505.69,21.09
U0137,CARRI0166,5.0,34,203223.37,8.79
U0137,CARRI0993,5.0,10,410126.23,11.57
U0137,CARRI0475,5.0,9,217083.4,4.19
U0137,CARRI0830,5.0,25,375629.59,18.39
U0137,CARRI0520,5.0,10,305174.19,3.04
U0137,CARRI0094,5.0,13,217968.36,1.65
U0137,CARRI0593,5.0,37,107239.91,1.35
U0137,CARRI1162,5.0,20,138842.05,3.18
U0138,CARRI0894,5.0,15,307691.41,7.31
U0138,CARRI0434,5.0,25,73271.22,3.83
U0138,CARRI0372,5.0,41,195971.0,4.55
U0138,CARRI0890,5.0,12,37725.89,3.05
U0138,CARRI0589,5.0,41,277308.13,3.69
U0138,CARRI0353,5.0,12,39202.15,0.5
U0138,CARRI1106,5.0,23,1332719.29,17.03
U0138,CARRI0308,5.0,37,350077.12,4.54
U0138,CARRI0100,5.0,26,424393.27,1.67
U0138,CARRI0641,5.0,6,324415.48,14.76
U0139,CARRI0649,5.0,6,429151.97,4.09
U0139,CARRI0189,5.0,23,61838.12,15.73
U0139,CARRI0246,5.0,26,96050.09,1.95
U0139,CARRI0384,5.0,5,190643.82,7.99
U0139,CARRI0700,5.0,20,417708.41,7.58
U0139,CARRI0493,5.0,28,293483.98,1.24
U0139,CARRI0601,5.0,41,403090.35,2.33
U0139,CARRI0806,5.0,34,219812.3,15.84
U0139,CARRI1062,5.0,16,173093.63,10.11
U0139,CARRI0745,5.0,19,198775.15,2.46
U0140,CARRI0050,5.0,29,175347.95,1.74
U0140,CARRI0955,5.0,14,64965.34,4.62
U0140,CARRI1004,5.0,9,83248.52,8.74
U0140,CARRI1015,5.0,7,48151.86,5.38
U0140,CARRI0403,5.0,28,226841.03,6.92
U0140,CARRI0122,5.0,27,73519.89,0.5
U0140,CARRI0022,5.0,46,473804.24,9.33
U0140,CARRI0123,5.0,34,180669.11,2.26
U0140,CARRI0867,5.0,29,81974.11,0.95
U0140,CARRI0837,5.0,46,94633.9,7.77
U0141,CARRI0877,5.0,55,354545.12,3.2
U0141,CARRI0949,5.0,10,202899.71,4.85
U0141,CARRI0392,5.0,22,342891.62,3.41
U0141,CARRI0241,5.0,41,200754.44,7.6
U0141,CARRI0276,5.0,22,93520.98,3.41
U0141,CARRI0532,5.0,37,377806.03,5.06
U0141,CARRI0249,5.0,14,525599.78,1.89
U0141,CARRI0344,5.0,33,385329.92,4.86
U0141,CARRI0815,5.0,14,202587.1,16.96
U0141,CARRI0373,5.0,29,316985.21,21.78
U0142,CARRI0215,5.0,47,269667.07,10.32
U0142,CARRI0356,5.0,29,195332.81,18.92
U0142,CARRI1025,5.0,17,222957.26,4.71
U0142,CARRI0928,5.0,10,709848.82,13.49
U0142,CARRI0492,5.0,13,375581.38,6.09
U0142,CARRI0122,5.0,26,130654.61,0.62
U0142,CARRI0270,5.0,52,366333.74,10.0
U0142,CARRI0776,5.0,38,48136.3,3.45
U0142,CARRI0122,5.0,18,288168.63,3.63
U0142,CARRI0675,5.0,41,237030.44,5.37
U0143,CARRI0698,5.0,46,190213.82,11.19
U0143,CARRI0584,5.0,14,199976.16,3.68
U0143,CARRI0732,5.0,12,295307.1,3.24
U0143,CARRI0908,5.0,23,375110.84,11.1
U0143,CARRI0521,5.0,23,650458.31,8.45
U0143,CARRI0221,5.0,29,265275.29,6.42
U0143,CARRI0559,5.0,46,149866.39,5.59
U0143,CARRI0206,5.0,24,96501.49,0.69
U0143,CARRI0647,5.0,31,330796.84,20.46
U0143,CARRI0697,5.0,39,156890.41,2.46
U0144,CARRI0868,5.0,6,578469.18,10.65
U0144,CARRI0492,5.0,35,451006.79,6.34
U0144,CARRI0664,5.0,18,292658.64,1.67
U0144,CARRI0787,5.0,20,657251.68,8.53
U0144,CARRI0353,5.0,39,91732.29,3.9
U0144,CARRI0241,5.0,19,453191.06,6.28
U0144,CARRI0086,5.0,17,154371.58,3.39
U0144,CARRI0213,5.0,27,70498.62,2.24
U0144,CARRI0935,5.0,15,228221.74,5.55
U0144,CARRI1025,5.0,29,95716.81,5.74
U0145,CARRI0273,5.0,15,68174.24,0.5
U0145,CARRI0757,5.0,17,178094.85,8.85
U0145,CARRI0472,5.0,22,706084.69,8.84
U0145,CARRI0088,5.0,19,616546.7,8.02
U0145,CARRI0986,5.0,22,276189.71,4.49
U0145,CARRI0068,5.0,47,446405.53,18.09
U0145,CARRI0255,5.0,26,29220.82,5.86
U0145,CARRI0208,5.0,21,70192.71,6.07
U0145,CARRI0059,5.0,36,459659.59,17.43
U0145,CARRI0533,5.0,36,209973.35,2.23
U0146,CARRI0059,5.0,41,447602.01,19.02
U0146,CARRI0206,5.0,28,175724.62,2.45
U0146,CARRI0820,5.0,49,528943.94,17.14
U0146,CARRI0672,5.0,36,302320.32,8.09
U0146,CARRI1141,5.0,29,187143.34,5.98
U0146,CARRI0954,5.0,41,165931.01,3.1
U0146,CARRI1193,5.0,36,119484.85,5.89
U0146,CARRI0901,5.0,12,38576.47,4.14
U0146,CARRI0737,5.0,29,70546.38,20.08
U0146,CARRI0399,5.0,47,283621.09,17.99
U0147,CARRI0574,5.0,20,160969.86,2.27
U0147,CARRI0719,5.0,20,391855.27,2.97
U0147,CARRI1127,5.0,21,254502.83,10.68
U0147,CARRI0876,5.0,34,305686.48,2.95
U0147,CARRI0899,5.0,41,196907.13,11.66
U0147,CARRI0986,5.0,46,287503.57,10.7
U0147,CARRI0632,5.0,32,102437.68,4.49
U0147,CARRI0556,5.0,13,299304.69,8.69
U0147,CARRI0354,5.0,42,437621.54,15.81
U0147,CARRI0391,5.0,29,334182.73,14.73
U0148,CARRI0010,5.0,36,119032.65,3.18
U0148,CARRI0165,5.0,12,577888.11,4.31
U0148,CARRI0339,5.0,48,163431.09,0.5
U0148,CARRI0055,5.0,11,622246.73,3.97
U0148,CARRI0407,5.0,24,195831.5,4.45
U0148,CARRI0664,5.0,42,102551.51,2.44
U0148,CARRI0644,5.0,23,291148.48,13.51
U0148,CARRI0018,5.0,17,133236.89,6.61
U0148,CARRI0144,5.0,27,378609.42,5.09
U0148,CARRI0347,5.0,12,428018.12,19.29
U0149,CARRI0703,5.0,29,1068378.79,1.1
U0149,CARRI0452,5.0,37,1172146.15,6.77
U0149,CARRI0904,5.0,39,277670.54,8.89
U0149,CARRI0158,5.0,26,96373.49,4.75
U0149,CARRI1048,5.0,27,196770.81,5.25
U0149,CARRI0908,5.0,41,238022.41,7.38
U0149,CARRI0443,5.0,22,354651.81,5.91
U0149,CARRI0971,5.0,55,31549.32,2.23
U0149,CARRI0095,5.0,9,501732.91,1.98
U0149,CARRI0563,5.0,6,271867.7,0.78
U0150,CARRI0767,5.0,28,865284.34,19.51
U0150,CARRI0911,5.0,34,53327.11,6.74
U0150,CARRI1044,5.0,26,241323.88,18.47
U0150,CARRI0178,5.0,35,182181.65,3.2
U0150,CARRI0930,5.0,15,637616.31,20.2
U0150,CARRI0288,5.0,40,256454.93,8.24
U0150,CARRI1161,5.0,40,272813.9,12.15
U0150,CARRI0397,5.0,20,272817.33,15.15
U0150,CARRI0539,5.0,23,122051.88,3.0
U0150,CARRI0689,5.0,9,300431.54,7.11
U0151,CARRI0859,5.0,40,156107.72,3.35
U0151,CARRI0456,5.0,7,61267.86,0.88
U0151,CARRI0891,5.0,23,432806.75,3.76
U0151,CARRI0522,5.0,30,204622.42,5.74
U0151,CARRI0002,5.0,46,126764.62,4.9
U0151,CARRI0620,5.0,22,320117.61,3.14
U0151,CARRI0872,5.0,38,103243.2,1.98
U0151,CARRI0220,5.0,21,105541.24,1.31
U0151,CARRI0377,5.0,13,80306.01,15.74
U0151,CARRI0907,5.0,30,225707.79,4.81
U0152,CARRI1024,5.0,43,684123.64,3.19
U0152,CARRI0540,5.0,20,336189.53,1.76
U0152,CARRI1137,5.0,9,483392.25,16.13
U0152,CARRI0770,5.0,58,211764.57,10.08
U0152,CARRI0243,5.0,35,307626.34,20.38
U0152,CARRI0972,5.0,39,313535.94,1.28
U0152,CARRI0360,5.0,16,218561.88,3.19
U0152,CARRI0419,5.0,15,105399.19,7.51
U0152,CARRI0116,5.0,23,105339.77,8.08
U0152,CARRI0983,5.0,22,284069.89,0.6
U0153,CARRI0449,5.0,28,382870.74,4.8
U0153,CARRI0630,5.0,44,116574.08,7.1
U0153,CARRI0522,5.0,12,299122.66,4.56
U0153,CARRI0840,5.0,21,182519.41,12.82
U0153,CARRI0368,5.0,10,156433.99,3.45
U0153,CARRI0120,5.0,30,135204.95,2.39
U0153,CARRI0472,5.0,30,446025.33,9.05
U0153,CARRI0369,5.0,35,216302.61,3.49
U0153,CARRI0157,5.0,31,68694.25,9.49
U0153,CARRI1159,5.0,25,91777.64,18.41
U0154,CARRI1064,5.0,13,110169.18,1.37
U0154,CARRI0250,5.0,11,316406.53,7.94
U0154,CARRI0362,5.0,43,103522.34,2.03
U0154,CARRI1090,5.0,41,247344.1,5.57
U0154,CARRI0758,5.0,33,441588.49,5.33
U0154,CARRI0966,5.0,35,306611.2,8.26
U0154,CARRI1103,5.0,34,137086.6,0.5
U0154,CARRI0005,5.0,17,164704.57,5.73
U0154,CARRI0971,5.0,34,263147.15,0.5
U0154,CARRI0693,5.0,17,219737.68,5.62
U0155,CARRI1156,5.0,32,119922.24,4.8
U0155,CARRI1147,5.0,13,115047.32,2.7
U0155,CARRI0940,5.0,34,212476.16,2.7
U0155,CARRI0677,5.0,32,264790.54,4.55
U0155,CARRI0662,5.0,40,116296.95,8.71
U0155,CARRI0818,5.0,21,49457.2,6.64
U0155,CARRI0157,5.0,7,93278.34,8.26
U0155,CARRI0348,5.0,10,341014.47,7.35
U0155,CARRI0568,5.0,14,682178.56,13.64
U0155,CARRI0893,5.0,14,104873.32,0.5
U0156,CARRI0963,5.0,38,416297.11,18.74
U0156,CARRI1001,5.0,8,213637.03,2.04
U0156,CARRI0456,5.0,21,174586.48,3.2
U0156,CARRI0487,5.0,32,376559.61,19.83
U0156,CARRI0299,5.0,32,126294.34,10.63
U0156,CARRI0466,5.0,22,245604.22,16.69
U0156,CARRI0160,5.0,30,195267.3,15.86
U0156,CARRI0805,5.0,47,102952.81,6.48
U0156,CARRI0491,5.0,12,355184.06,12.86
U0156,CARRI0913,5.0,32,203263.54,7.3
U0157,CARRI1009,5.0,14,210215.92,19.2
U0157,CARRI0032,5.0,12,47288.41,7.73
U0157,CARRI1134,5.0,11,199940.98,1.9
U0157,CARRI1160,5.0,12,360048.09,8.98
U0157,CARRI0954,5.0,40,470466.37,4.85
U0157,CARRI0899,5.0,28,308976.57,6.99
U0157,CARRI0549,5.0,29,214053.61,18.9
U0157,CARRI0806,5.0,17,307582.09,18.14
U0157,CARRI1143,5.0,34,700935.61,6.8
U0157,CARRI0901,5.0,32,212263.18,5.98
U0158,CARRI1050,5.0,20,364784.01,8.59
U0158,CARRI1088,5.0,48,434540.05,17.35
U0158,CARRI0474,5.0,13,246942.52,2.71
U0158,CARRI0906,5.0,9,122833.62,2.95
U0158,CARRI0280,5.0,41,122471.36,3.34
U0158,CARRI0634,5.0,37,240032.96,0.89
U0158,CARRI1014,5.0,33,90238.16,1.35
U0158,CARRI0229,5.0,48,64392.17,9.68
U0158,CARRI0208,5.0,31,91375.1,2.4
U0158,CARRI0932,5.0,12,108819.21,3.43
U0159,CARRI0272,5.0,49,185952.81,2.96
U0159,CARRI1165,5.0,11,168872.33,3.7
U0159,CARRI0689,5.0,30,324014.2,6.83
U0159,CARRI0015,5.0,10,380216.07,10.59
U0159,CARRI0931,5.0,34,363522.05,5.15
U0159,CARRI0838,5.0,38,35219.3,4.18
U0159,CARRI1100,5.0,21,228067.28,12.55
U0159,CARRI0808,5.0,8,702795.52,18.6
U0159,CARRI0804,5.0,25,119272.24,19.42
U0159,CARRI0455,5.0,22,279613.99,10.99
U0160,CARRI0885,5.0,36,357768.76,16.62
U0160,CARRI0010,5.0,39,314031.01,5.84
U0160,CARRI0605,5.0,8,241085.45,8.36
U0160,CARRI0456,5.0,41,97921.82,2.05
U0160,CARRI1172,5.0,29,163003.08,5.78
U0160,CARRI0325,5.0,22,54972.97,5.54
U0160,CARRI0485,5.0,33,376293.2,16.75
U0160,CARRI0625,5.0,40,342841.43,21.57
U0160,CARRI0534,5.0,30,209323.41,18.33
U0160,CARRI0332,5.0,20,220989.37,8.87
U0161,CARRI0548,5.0,9,171346.61,16.81
U0161,CARRI0860,5.0,34,174179.52,10.99
U0161,CARRI0012,5.0,18,314078.67,17.25
U0161,CARRI0465,5.0,38,249478.81,19.74
U0161,CARRI0067,5.0,36,331220.27,3.15
U0161,CARRI0186,5.0,12,240087.09,0.5
U0161,CARRI1157,5.0,5,93972.98,0.8
U0161,CARRI0513,5.0,4,584463.21,6.99
U0161,CARRI0594,5.0,41,347396.92,8.82
U0161,CARRI0099,5.0,7,189077.15,6.24
