user_id,item_id,rating,volume_shipped,frequency,total_spend
U0100,LANEI0979,4.0,14.438,10.0,10187.13
U0100,LANEI0353,4.0,7.561,4.0,13573.21
U0100,LANEI0396,5.0,1.253,11.0,6868.1
U0101,LANEI0594,5.0,8.983,7.0,10195.71
U0101,LANEI0515,5.0,16.559,7.0,9124.73
U0101,LANEI0627,5.0,0.654,6.0,8148.63
U0101,LANEI1136,5.0,12.156,12.0,7550.2
U0101,LANEI0792,5.0,10.166,8.0,9542.14
U0101,LANEI0047,5.0,3.245,7.0,9680.47
U0101,LANEI0447,5.0,0.452,15.0,7114.26
U0101,LANEI1073,5.0,2.28,12.0,6747.25
U0101,LANEI0239,5.0,12.033,9.0,6424.89
U0101,LANEI0003,5.0,1.136,12.0,5861.72
U0102,LANEI0840,5.0,1.286,9.0,15363.51
U0102,LANEI1028,5.0,0.918,7.0,7400.38
U0102,LANEI0768,5.0,0.106,7.0,18446.84
U0102,LANEI0516,5.0,12.605,6.0,18073.6
U0102,LANEI0033,5.0,3.017,10.0,14216.11
U0102,LANEI0900,5.0,1.147,8.0,7592.12
U0102,LANEI0895,5.0,0.058,6.0,6547.31
U0102,LANEI0820,5.0,14.171,7.0,13989.41
U0102,LANEI0631,5.0,0.566,5.0,11868.17
U0102,LANEI0357,5.0,0.293,13.0,17535.53
U0103,LANEI0842,5.0,1.085,6.0,9013.25
U0103,LANEI0663,5.0,0.276,11.0,14688.19
U0103,LANEI0668,5.0,17.417,8.0,6286.71
U0103,LANEI0996,5.0,2.537,6.0,19188.12
U0103,LANEI0626,5.0,1.017,12.0,22641.49
U0103,LANEI1028,5.0,2.221,6.0,8392.55
U0103,LANEI0713,5.0,0.077,10.0,10923.36
U0103,LANEI0005,5.0,10.464,11.0,26918.11
U0103,LANEI0172,5.0,0.088,11.0,40035.64
U0103,LANEI0727,5.0,0.989,17.0,6509.37
U0104,LANEI0384,5.0,2.008,13.0,21670.01
U0104,LANEI0726,5.0,1.211,7.0,16112.15
U0104,LANEI0837,5.0,0.61,8.0,9152.99
U0104,LANEI0155,4.0,16.283,9.0,11417.17
U0104,LANEI0421,5.0,0.998,13.0,13440.4
U0104,LANEI0023,5.0,21.101,10.0,4542.29
U0104,LANEI1009,5.0,4.122,6.0,16193.67
U0104,LANEI0639,5.0,2.423,12.0,7227.46
U0104,LANEI0838,5.0,0.532,13.0,2879.32
U0104,LANEI0648,5.0,17.303,12.0,1980.51
U0105,LANEI0837,5.0,0.823,5.0,6789.51
U0105,LANEI0358,5.0,0.052,10.0,11266.95
U0105,LANEI0182,5.0,1.403,10.0,23593.26
U0105,LANEI0602,5.0,0.05,13.0,18897.23
U0105,LANEI0646,5.0,0.105,10.0,3946.87
U0105,LANEI0015,5.0,0.806,7.0,21854.04
U0105,LANEI0618,5.0,1.2,9.0,22936.91
U0105,LANEI1019,5.0,9.969,10.0,11960.75
U0105,LANEI1014,5.0,13.979,9.0,2369.19
U0105,LANEI0030,5.0,0.07,6.0,1925.19
U0106,LANEI0987,5.0,0.478,11.0,7095.05
U0106,LANEI0844,5.0,18.557,16.0,4149.19
U0106,LANEI0127,5.0,2.343,5.0,5650.11
U0106,LANEI0270,5.0,1.31,12.0,5539.44
U0106,LANEI0517,5.0,4.528,9.0,14343.9
U0106,LANEI1194,4.0,12.388,6.0,3374.78
U0106,LANEI0237,5.0,1.621,14.0,6283.84
U0106,LANEI1066,5.0,2.613,15.0,18519.77
U0106,LANEI0592,5.0,16.436,11.0,7957.23
U0106,LANEI0487,5.0,11.059,10.0,8067.46
U0107,LANEI0634,5.0,13.914,7.0,14277.72
U0107,LANEI0966,5.0,1.364,16.0,9184.61
U0107,LANEI0215,5.0,3.707,12.0,8073.13
U0107,LANEI0346,5.0,0.08,11.0,65612.53
U0107,LANEI1183,5.0,0.983,12.0,3462.65
U0107,LANEI0469,5.0,0.883,6.0,17145.46
U0107,LANEI0896,5.0,1.816,7.0,38617.25
U0107,LANEI0305,5.0,1.049,6.0,3516.08
U0107,LANEI0335,5.0,0.056,12.0,33946.89
U0107,LANEI0223,5.0,1.303,8.0,7790.9
U0108,LANEI0347,5.0,11.341,12.0,12422.52
U0108,LANEI1112,5.0,0.107,5.0,37235.96
U0108,LANEI1157,4.0,6.711,9.0,5733.17
U0108,LANEI0452,5.0,1.599,7.0,24103.72
U0108,LANEI0555,5.0,2.984,10.0,3430.87
U0108,LANEI0077,5.0,0.928,11.0,14334.11
U0108,LANEI0684,5.0,1.388,7.0,4145.87
U0108,LANEI0047,5.0,4.242,11.0,40010.28
U0108,LANEI1183,5.0,0.438,9.0,11725.19
U0108,LANEI0111,5.0,1.5,11.0,12069.05
U0109,LANEI0288,5.0,3.038,13.0,7855.25
U0109,LANEI0394,5.0,1.18,14.0,4384.79
U0109,LANEI0853,5.0,0.266,11.0,15932.85
U0109,LANEI0879,5.0,1.895,11.0,7789.36
U0109,LANEI0722,5.0,9.225,6.0,7013.36
U0109,LANEI0043,5.0,1.913,8.0,5381.82
U0109,LANEI0704,5.0,1.578,13.0,11663.35
U0109,LANEI0071,5.0,1.87,8.0,8136.56
U0109,LANEI0168,5.0,1.8,10.0,7819.2
U0109,LANEI0572,5.0,0.05,6.0,11074.91
U0110,LANEI0791,5.0,0.298,5.0,19416.31
U0110,LANEI0385,5.0,0.213,8.0,9025.28
U0110,LANEI0162,5.0,0.293,11.0,50844.37
U0110,LANEI0971,5.0,2.201,5.0,8407.69
U0110,LANEI0767,5.0,3.359,12.0,13749.63
U0110,LANEI1139,5.0,0.873,11.0,20007.82
U0110,LANEI0219,5.0,2.237,4.0,20274.88
U0110,LANEI0073,5.0,2.613,3.0,11610.91
U0110,LANEI0836,5.0,3.176,7.0,6978.69
U0110,LANEI0295,5.0,2.032,12.0,7030.65
U0111,LANEI0399,5.0,1.93,13.0,2385.36
U0111,LANEI0349,5.0,11.178,10.0,8240.94
U0111,LANEI0694,5.0,0.852,8.0,10881.7
U0111,LANEI0809,5.0,2.967,11.0,1811.84
U0111,LANEI0899,5.0,4.421,13.0,8369.71
U0111,LANEI0806,5.0,1.938,8.0,7734.75
U0111,LANEI1198,5.0,0.638,15.0,54811.28
U0111,LANEI1023,5.0,1.461,9.0,14681.88
U0111,LANEI0324,5.0,8.51,6.0,21528.35
U0111,LANEI0212,5.0,0.05,6.0,25626.7
U0112,LANEI0918,5.0,2.367,11.0,4543.91
U0112,LANEI1158,4.0,16.986,6.0,11546.68
U0112,LANEI0962,5.0,1.771,9.0,5083.7
U0112,LANEI0845,5.0,1.47,6.0,11063.08
U0112,LANEI0242,5.0,3.434,21.0,4106.67
U0112,LANEI0376,5.0,0.925,1.0,16495.67
U0112,LANEI1149,5.0,1.551,8.0,7994.2
U0112,LANEI0435,5.0,10.705,9.0,9005.15
U0112,LANEI0066,5.0,2.961,7.0,16300.38
U0112,LANEI0938,5.0,2.291,7.0,7798.82
U0113,LANEI1037,5.0,2.282,12.0,4191.04
U0113,LANEI0370,5.0,0.336,9.0,13056.81
U0113,LANEI0701,5.0,16.972,8.0,20889.99
U0113,LANEI1078,5.0,6.557,8.0,45473.37
U0113,LANEI0715,5.0,1.498,14.0,3472.15
U0113,LANEI0071,5.0,0.832,12.0,23955.49
U0113,LANEI0743,5.0,7.297,7.0,6205.79
U0113,LANEI0767,5.0,3.635,13.0,5984.79
U0113,LANEI1045,5.0,4.821,11.0,5243.02
U0113,LANEI0200,5.0,0.394,7.0,10568.17
U0114,LANEI0491,5.0,1.872,8.0,7940.53
U0114,LANEI0173,5.0,1.679,10.0,7851.04
U0114,LANEI0725,5.0,1.001,13.0,2958.64
U0114,LANEI1119,5.0,3.517,10.0,7228.28
U0114,LANEI0572,5.0,0.057,7.0,16352.5
U0114,LANEI0044,5.0,1.513,13.0,8048.39
U0114,LANEI0506,5.0,2.264,8.0,13520.83
U0114,LANEI0619,5.0,3.078,8.0,16731.27
U0114,LANEI0595,5.0,0.537,8.0,20318.01
U0114,LANEI0066,5.0,2.376,9.0,7933.13
U0115,LANEI0179,5.0,0.779,13.0,20967.41
U0115,LANEI0183,5.0,0.558,3.0,5244.09
U0115,LANEI0863,5.0,9.841,5.0,8710.09
U0115,LANEI0870,5.0,17.631,12.0,11530.46
U0115,LANEI0438,5.0,0.921,9.0,11961.4
U0115,LANEI0225,5.0,1.845,9.0,9925.72
U0115,LANEI0912,5.0,1.997,8.0,31412.97
U0115,LANEI1198,5.0,0.657,9.0,48797.41
U0115,LANEI0948,5.0,0.544,9.0,21984.75
U0115,LANEI0150,5.0,0.274,7.0,21659.73
U0116,LANEI1071,5.0,10.593,6.0,23247.91
U0116,LANEI0544,5.0,1.475,11.0,10991.22
U0116,LANEI0189,5.0,0.981,9.0,9186.02
U0116,LANEI0647,5.0,2.063,6.0,4101.53
U0116,LANEI0005,5.0,7.192,10.0,5599.44
U0116,LANEI0676,5.0,2.887,6.0,5582.62
U0116,LANEI0749,5.0,1.362,18.0,15153.89
U0116,LANEI0802,5.0,0.398,10.0,6918.61
U0116,LANEI0410,5.0,1.09,14.0,5575.96
U0116,LANEI0884,5.0,2.377,14.0,1260.31
U0117,LANEI0593,5.0,3.33,13.0,5300.85
U0117,LANEI0198,5.0,9.986,9.0,6013.66
U0117,LANEI0879,5.0,2.646,8.0,12932.78
U0117,LANEI0427,5.0,0.518,7.0,5601.23
U0117,LANEI0014,5.0,1.961,7.0,2646.41
U0117,LANEI1026,5.0,2.631,6.0,5534.25
U0117,LANEI0305,5.0,2.833,12.0,10886.57
U0117,LANEI0604,5.0,8.368,11.0,22335.64
U0117,LANEI0405,5.0,0.743,6.0,24738.11
U0117,LANEI0347,5.0,8.515,7.0,15350.72
U0118,LANEI0272,5.0,0.229,9.0,35312.98
U0118,LANEI0186,5.0,8.576,12.0,14732.31
U0118,LANEI0757,5.0,1.513,6.0,25672.36
U0118,LANEI0675,5.0,8.518,10.0,4124.01
U0118,LANEI0111,5.0,3.02,8.0,11939.7
U0118,LANEI0857,5.0,13.8,11.0,4365.77
U0118,LANEI0124,5.0,0.966,10.0,6335.18
U0118,LANEI0083,5.0,0.115,9.0,41185.37
U0118,LANEI0625,5.0,1.909,8.0,6535.98
U0118,LANEI0242,5.0,2.344,10.0,7489.67
U0119,LANEI0162,5.0,0.559,9.0,16850.18
U0119,LANEI0209,5.0,2.942,8.0,11165.38
U0119,LANEI0979,5.0,12.856,9.0,10388.05
U0119,LANEI0974,5.0,0.465,5.0,8437.14
U0119,LANEI0052,5.0,10.866,12.0,10145.92
U0119,LANEI0966,5.0,2.95,9.0,11404.85
U0119,LANEI0852,5.0,0.298,7.0,14184.39
U0119,LANEI1153,5.0,3.683,7.0,5091.87
U0119,LANEI0926,5.0,1.152,10.0,15758.29
U0119,LANEI0045,5.0,1.871,5.0,9033.34
U0120,LANEI0806,5.0,0.751,10.0,19067.29
U0120,LANEI0568,5.0,0.073,9.0,16942.71
U0120,LANEI0592,5.0,14.805,13.0,5176.18
U0120,LANEI0564,5.0,0.594,13.0,103515.01
U0120,LANEI0792,5.0,6.602,12.0,4583.43
U0120,LANEI0312,5.0,0.846,14.0,7439.12
U0120,LANEI0094,5.0,0.097,7.0,33298.11
U0120,LANEI0068,5.0,16.431,16.0,5163.56
U0120,LANEI0601,5.0,14.242,11.0,1446.83
U0120,LANEI0566,5.0,2.239,8.0,1277.88
U0121,LANEI0168,5.0,3.323,12.0,5095.34
U0121,LANEI0824,5.0,0.6,10.0,59834.79
U0121,LANEI0413,5.0,17.47,14.0,12439.9
U0121,LANEI1085,5.0,1.78,12.0,19040.04
U0121,LANEI0636,5.0,2.658,5.0,3769.58
U0121,LANEI1094,5.0,8.453,12.0,5464.73
U0121,LANEI0308,5.0,0.116,13.0,25734.76
U0121,LANEI0254,5.0,1.431,9.0,12355.93
U0121,LANEI0118,5.0,1.267,10.0,3341.02
U0121,LANEI0401,5.0,0.801,9.0,14030.47
U0122,LANEI1175,5.0,3.256,7.0,12733.92
U0122,LANEI0266,5.0,1.611,6.0,8751.97
U0122,LANEI0105,5.0,0.103,13.0,40875.89
U0122,LANEI0352,5.0,0.08,8.0,14259.56
U0122,LANEI0001,5.0,9.928,12.0,2751.21
U0122,LANEI0059,4.0,12.092,8.0,12068.91
U0122,LANEI1037,5.0,3.531,4.0,6022.35
U0122,LANEI0321,5.0,2.032,7.0,1970.77
U0122,LANEI0883,5.0,1.386,14.0,10408.12
U0122,LANEI0278,5.0,1.018,14.0,24253.45
U0123,LANEI0887,5.0,0.87,14.0,4164.1
U0123,LANEI0947,5.0,15.791,12.0,5587.76
U0123,LANEI0325,5.0,1.152,9.0,6541.29
U0123,LANEI0529,5.0,0.099,11.0,10637.37
U0123,LANEI0762,5.0,1.17,7.0,9975.23
U0123,LANEI0821,5.0,0.074,8.0,38825.15
U0123,LANEI0380,5.0,0.492,7.0,39860.78
U0123,LANEI0598,5.0,11.578,9.0,3008.55
U0123,LANEI0622,5.0,14.215,12.0,8830.16
U0123,LANEI0708,5.0,1.438,9.0,3695.6
U0124,LANEI0713,5.0,0.118,5.0,5453.23
U0124,LANEI0060,5.0,12.659,8.0,6646.44
U0124,LANEI0225,5.0,1.549,3.0,9873.56
U0124,LANEI0225,5.0,1.794,7.0,11964.88
U0124,LANEI0914,5.0,2.034,6.0,6070.71
U0124,LANEI0796,5.0,9.487,13.0,3526.67
U0124,LANEI0852,5.0,0.687,9.0,17072.41
U0124,LANEI0974,5.0,0.257,2.0,16788.58
U0124,LANEI0825,5.0,0.512,13.0,32194.25
U0124,LANEI0715,5.0,0.965,15.0,1937.21
U0125,LANEI0711,5.0,11.718,12.0,18870.57
U0125,LANEI0135,5.0,0.472,13.0,22055.22
U0125,LANEI0937,5.0,0.758,9.0,12766.94
U0125,LANEI0163,5.0,0.874,13.0,4020.9
U0125,LANEI0551,5.0,0.05,7.0,30339.98
U0125,LANEI0347,5.0,9.232,15.0,18776.2
U0125,LANEI0694,5.0,0.705,6.0,11565.8
U0125,LANEI0749,5.0,0.588,10.0,8452.65
U0125,LANEI0745,5.0,1.87,9.0,41641.06
U0125,LANEI0626,5.0,0.961,9.0,29267.19
U0126,LANEI0161,5.0,0.711,11.0,6727.37
U0126,LANEI1097,5.0,13.374,8.0,2533.52
U0126,LANEI0296,5.0,16.175,11.0,13332.57
U0126,LANEI0415,5.0,1.824,8.0,23772.25
U0126,LANEI0682,5.0,1.31,6.0,2322.63
U0126,LANEI0492,5.0,0.051,6.0,33800.03
U0126,LANEI0234,4.0,11.834,8.0,13529.28
U0126,LANEI1166,5.0,0.858,13.0,9623.14
U0126,LANEI0136,5.0,0.724,14.0,42802.85
U0126,LANEI0939,5.0,3.599,10.0,21244.24
U0127,LANEI0691,5.0,16.119,11.0,6507.64
U0127,LANEI0258,5.0,0.17,11.0,48574.77
U0127,LANEI1106,5.0,0.777,12.0,49214.11
U0127,LANEI0880,5.0,0.758,8.0,24322.84
U0127,LANEI0213,5.0,9.214,6.0,4258.55
U0127,LANEI0047,5.0,3.565,11.0,10834.15
U0127,LANEI0689,5.0,16.143,13.0,9771.97
U0127,LANEI1103,5.0,1.096,16.0,5849.87
U0127,LANEI1175,5.0,4.286,5.0,25582.45
U0127,LANEI0003,5.0,1.113,9.0,1643.77
U0128,LANEI0555,5.0,2.595,12.0,5334.78
U0128,LANEI0589,5.0,14.279,11.0,4564.65
U0128,LANEI0841,5.0,18.545,8.0,7819.63
U0128,LANEI0290,5.0,0.492,8.0,17102.32
U0128,LANEI0742,5.0,2.198,8.0,8911.46
U0128,LANEI0901,5.0,1.963,8.0,5845.11
U0128,LANEI0097,5.0,0.907,9.0,46999.79
U0128,LANEI1063,5.0,0.353,6.0,29137.32
U0128,LANEI0579,5.0,0.594,10.0,8386.25
U0128,LANEI0968,4.0,1.819,9.0,7458.93
U0129,LANEI0275,5.0,0.095,9.0,13363.13
U0129,LANEI0634,5.0,16.907,8.0,5122.52
U0129,LANEI0638,5.0,1.034,10.0,4901.51
U0129,LANEI0606,5.0,1.872,14.0,9200.49
U0129,LANEI0501,4.0,15.72,9.0,4915.12
U0129,LANEI0249,4.0,16.707,12.0,12725.51
U0129,LANEI0300,5.0,1.294,10.0,12786.54
U0129,LANEI0507,5.0,3.546,12.0,4360.42
U0129,LANEI0236,5.0,1.638,5.0,4267.2
U0129,LANEI0523,5.0,0.106,12.0,16780.78
U0130,LANEI0737,4.0,6.446,7.0,6241.2
U0130,LANEI0330,5.0,0.849,5.0,16880.31
U0130,LANEI0147,5.0,0.544,10.0,16244.53
U0130,LANEI0644,5.0,2.541,8.0,4307.73
U0130,LANEI0187,5.0,8.574,9.0,3790.81
U0130,LANEI1093,5.0,2.665,6.0,4831.26
U0130,LANEI1036,5.0,1.885,11.0,11383.86
U0130,LANEI0985,5.0,1.081,15.0,23338.41
U0130,LANEI0062,5.0,1.633,14.0,1854.62
U0130,LANEI0757,5.0,1.07,6.0,28255.26
U0131,LANEI0646,5.0,0.057,9.0,5076.31
U0131,LANEI0249,5.0,13.715,15.0,8030.27
U0131,LANEI1164,5.0,1.463,12.0,2187.18
U0131,LANEI0228,5.0,19.554,11.0,9198.79
U0131,LANEI0657,5.0,1.289,14.0,6463.39
U0131,LANEI0128,5.0,0.117,7.0,25267.37
U0131,LANEI1142,4.0,17.865,13.0,13275.08
U0131,LANEI0499,5.0,1.655,9.0,10719.68
U0131,LANEI0270,5.0,1.099,9.0,5096.66
U0131,LANEI0650,5.0,0.966,13.0,24108.02
U0132,LANEI0316,5.0,0.395,3.0,1788.57
U0132,LANEI0984,5.0,1.869,8.0,4155.53
U0132,LANEI0788,5.0,15.123,11.0,11343.88
U0132,LANEI0166,5.0,1.338,12.0,17805.38
U0132,LANEI0314,5.0,0.688,7.0,9253.91
U0132,LANEI1061,5.0,15.332,5.0,2957.68
U0132,LANEI0134,5.0,2.422,12.0,3769.02
U0132,LANEI0271,5.0,3.106,14.0,9963.65
U0132,LANEI0614,5.0,2.165,9.0,6785.05
U0132,LANEI0436,5.0,3.606,7.0,2382.54
U0133,LANEI0606,5.0,2.272,14.0,6639.45
U0133,LANEI0499,5.0,0.893,12.0,10405.63
U0133,LANEI0667,5.0,2.037,10.0,5752.79
U0133,LANEI0782,5.0,1.909,7.0,1725.93
U0133,LANEI0614,5.0,2.106,7.0,10697.9
U0133,LANEI0482,5.0,0.763,8.0,6241.52
U0133,LANEI1092,5.0,1.079,14.0,13784.12
U0133,LANEI0995,5.0,17.34,13.0,13233.92
U0133,LANEI1162,5.0,15.21,12.0,1758.31
U0133,LANEI0909,5.0,0.655,15.0,5249.18
U0134,LANEI0614,5.0,1.981,7.0,16062.31
U0134,LANEI1058,5.0,0.96,16.0,15049.82
U0134,LANEI0076,5.0,13.212,7.0,20982.46
U0134,LANEI0114,5.0,1.357,10.0,37131.0
U0134,LANEI0458,5.0,0.464,5.0,16050.14
U0134,LANEI0913,4.0,9.814,11.0,4842.28
U0134,LANEI0241,5.0,10.314,8.0,4481.5
U0134,LANEI1033,5.0,15.453,10.0,5771.61
U0134,LANEI0737,4.0,14.793,5.0,5031.23
U0134,LANEI1049,5.0,8.397,16.0,11961.82
U0135,LANEI0558,5.0,1.554,11.0,9406.84
U0135,LANEI0716,5.0,9.134,14.0,6315.73
U0135,LANEI0929,5.0,16.803,5.0,8121.41
U0135,LANEI0230,5.0,1.221,9.0,2979.65
U0135,LANEI0288,5.0,3.442,9.0,21537.87
U0135,LANEI0237,5.0,1.939,7.0,15122.01
U0135,LANEI1180,4.0,12.792,9.0,6213.62
U0135,LANEI1088,5.0,0.1,18.0,18805.03
U0135,LANEI0032,5.0,0.223,12.0,12597.81
U0135,LANEI0010,5.0,1.366,10.0,17950.62
U0136,LANEI0094,5.0,0.065,17.0,42775.16
U0136,LANEI0887,5.0,1.315,8.0,5219.37
U0136,LANEI1145,5.0,2.315,6.0,6422.39
U0136,LANEI1142,4.0,8.586,4.0,7842.85
U0136,LANEI0267,4.0,7.139,8.0,3047.19
U0136,LANEI0153,5.0,2.578,8.0,7086.83
U0136,LANEI0370,5.0,0.317,11.0,5849.26
U0136,LANEI0921,5.0,2.526,7.0,3019.07
U0136,LANEI0112,5.0,3.113,10.0,7045.79
U0136,LANEI0804,5.0,2.341,8.0,16189.54
U0137,LANEI0954,5.0,2.191,9.0,3607.7
U0137,LANEI0648,5.0,10.688,11.0,5018.16
U0137,LANEI1154,5.0,0.094,11.0,52280.64
U0137,LANEI0790,5.0,2.025,16.0,5335.99
U0137,LANEI1054,5.0,15.651,14.0,3964.93
U0137,LANEI0069,5.0,1.261,9.0,25131.26
U0137,LANEI1086,5.0,5.137,13.0,25273.91
U0137,LANEI0244,5.0,0.106,4.0,9045.06
U0137,LANEI0981,5.0,16.329,9.0,15733.84
U0137,LANEI0221,5.0,2.748,11.0,2892.63
U0138,LANEI0697,5.0,2.725,10.0,3616.26
U0138,LANEI1190,5.0,1.416,9.0,3755.4
U0138,LANEI0818,5.0,0.156,9.0,27385.52
U0138,LANEI0561,5.0,0.164,4.0,23061.37
U0138,LANEI0769,5.0,3.843,7.0,7710.02
U0138,LANEI0533,5.0,17.266,6.0,5234.29
U0138,LANEI0637,5.0,2.309,12.0,6750.11
U0138,LANEI0466,5.0,2.773,8.0,7838.62
U0138,LANEI0154,5.0,0.95,9.0,21168.45
U0138,LANEI0962,5.0,2.001,13.0,4583.15
U0139,LANEI0633,4.0,13.303,7.0,5610.64
U0139,LANEI0775,5.0,0.236,4.0,21250.65
U0139,LANEI0959,5.0,3.887,5.0,3064.68
U0139,LANEI0729,5.0,0.315,13.0,35685.49
U0139,LANEI0231,5.0,0.763,10.0,26629.98
U0139,LANEI0144,5.0,2.613,8.0,11884.17
U0139,LANEI1145,5.0,2.619,5.0,4316.62
U0139,LANEI0743,5.0,15.599,10.0,11479.96
U0139,LANEI1062,4.0,5.632,5.0,1072.44
U0139,LANEI0124,5.0,0.919,7.0,7466.35
U0140,LANEI0278,5.0,1.126,9.0,32641.36
U0140,LANEI0343,5.0,1.365,13.0,8077.07
U0140,LANEI0386,5.0,11.551,7.0,10401.96
U0140,LANEI0793,5.0,0.351,7.0,13113.25
U0140,LANEI0262,5.0,1.68,3.0,13032.51
U0140,LANEI0371,5.0,2.145,7.0,13214.43
U0140,LANEI0253,5.0,0.573,10.0,29541.99
U0140,LANEI1007,5.0,13.842,11.0,13473.7
U0140,LANEI0206,5.0,0.106,9.0,11103.19
U0140,LANEI0634,5.0,16.714,12.0,4583.41
U0141,LANEI0380,5.0,0.559,17.0,63344.23
U0141,LANEI0182,5.0,2.102,9.0,13473.91
U0141,LANEI0417,5.0,0.905,6.0,9168.2
U0141,LANEI0313,5.0,1.041,9.0,10523.43
U0141,LANEI0687,5.0,0.853,12.0,14092.76
U0141,LANEI0281,5.0,1.142,20.0,9075.17
U0141,LANEI0275,5.0,0.097,9.0,15016.12
U0141,LANEI0707,5.0,14.344,13.0,5309.62
U0141,LANEI0513,5.0,7.367,9.0,5075.92
U0141,LANEI0208,5.0,1.1,7.0,13589.72
U0142,LANEI1128,5.0,2.591,9.0,44304.5
U0142,LANEI0807,5.0,1.228,7.0,71072.4
U0142,LANEI0156,5.0,0.353,11.0,5288.07
U0142,LANEI0521,5.0,1.14,11.0,7768.87
U0142,LANEI0157,4.0,17.156,10.0,16187.97
U0142,LANEI1030,5.0,2.042,11.0,5826.14
U0142,LANEI1114,5.0,0.533,15.0,19048.07
U0142,LANEI0648,5.0,7.692,10.0,1050.29
U0142,LANEI0662,5.0,0.412,10.0,6010.93
U0142,LANEI0601,5.0,8.358,12.0,1845.28
U0143,LANEI0751,5.0,2.929,12.0,15316.6
U0143,LANEI0983,5.0,0.237,3.0,48680.63
U0143,LANEI0819,5.0,0.747,9.0,20099.4
U0143,LANEI0223,5.0,1.338,7.0,8378.06
U0143,LANEI0091,4.0,8.796,12.0,15291.04
U0143,LANEI0237,5.0,1.836,10.0,9904.97
U0143,LANEI0317,5.0,0.649,7.0,3108.07
U0143,LANEI0777,5.0,0.242,12.0,24439.39
U0143,LANEI0300,5.0,0.624,9.0,6858.76
U0143,LANEI0938,5.0,3.7,6.0,1951.9
U0144,LANEI0144,5.0,1.15,7.0,24265.19
U0144,LANEI1075,5.0,0.795,6.0,60482.6
U0144,LANEI0939,5.0,2.596,11.0,14955.18
U0144,LANEI0323,5.0,18.599,10.0,4885.82
U0144,LANEI0881,5.0,0.762,8.0,10655.31
U0144,LANEI0488,5.0,1.703,20.0,1698.48
U0144,LANEI1040,5.0,0.081,8.0,9160.99
U0144,LANEI0200,5.0,0.494,2.0,41880.29
U0144,LANEI0560,5.0,16.132,7.0,4029.32
U0144,LANEI0298,5.0,0.563,8.0,14826.63
U0145,LANEI0175,5.0,0.739,5.0,20620.71
U0145,LANEI0788,5.0,19.276,10.0,11860.33
U0145,LANEI0979,5.0,9.395,9.0,2802.74
U0145,LANEI0246,5.0,7.839,6.0,6501.62
U0145,LANEI0393,5.0,16.27,10.0,14539.41
U0145,LANEI0257,5.0,8.667,12.0,2710.26
U0145,LANEI0693,5.0,0.05,7.0,17043.87
U0145,LANEI0654,5.0,4.577,7.0,7117.08
U0145,LANEI0097,5.0,0.94,8.0,24653.2
U0145,LANEI0911,5.0,10.328,7.0,3674.03
U0146,LANEI0377,5.0,15.108,7.0,7039.24
U0146,LANEI0454,5.0,0.05,8.0,6909.43
U0146,LANEI0299,5.0,1.284,3.0,25909.84
U0146,LANEI0867,5.0,2.607,7.0,6255.91
U0146,LANEI0348,5.0,0.876,7.0,21184.43
U0146,LANEI0748,5.0,0.818,6.0,5403.85
U0146,LANEI0510,5.0,0.752,6.0,3229.37
U0146,LANEI0378,5.0,3.093,5.0,7072.91
U0146,LANEI0912,5.0,2.632,10.0,9187.91
U0146,LANEI0893,5.0,1.787,7.0,3033.77
U0147,LANEI0841,5.0,9.111,7.0,10076.14
U0147,LANEI0203,5.0,0.957,10.0,12666.42
U0147,LANEI0738,5.0,1.226,7.0,7607.46
U0147,LANEI0351,5.0,0.867,6.0,108238.97
U0147,LANEI1012,5.0,4.207,10.0,7915.17
U0147,LANEI0782,5.0,1.246,13.0,1428.9
U0147,LANEI0185,5.0,0.522,10.0,15449.93
U0147,LANEI0697,5.0,1.456,16.0,4054.52
U0147,LANEI0771,5.0,9.666,13.0,6256.27
U0147,LANEI0732,5.0,0.453,15.0,44047.26
U0148,LANEI0772,5.0,1.6,7.0,1812.05
U0148,LANEI1088,5.0,0.071,7.0,6730.47
U0148,LANEI1189,4.0,9.629,8.0,7289.6
U0148,LANEI0710,5.0,2.17,10.0,5432.59
U0148,LANEI0215,5.0,3.068,8.0,23945.1
U0148,LANEI0667,5.0,1.696,10.0,5341.43
U0148,LANEI1036,5.0,1.604,7.0,17707.66
U0148,LANEI0686,5.0,0.102,10.0,25101.42
U0148,LANEI0876,5.0,1.485,11.0,8903.1
U0148,LANEI0650,5.0,0.543,8.0,15677.07
U0149,LANEI0380,5.0,0.599,16.0,19968.07
U0149,LANEI0422,5.0,12.812,14.0,10673.76
U0149,LANEI0056,5.0,3.234,11.0,23582.85
U0149,LANEI0133,5.0,1.228,6.0,1013.89
U0149,LANEI0922,5.0,0.548,5.0,60797.8
U0149,LANEI1103,5.0,0.864,7.0,8516.59
U0149,LANEI0664,4.0,11.111,8.0,9512.72
U0149,LANEI1009,5.0,2.97,6.0,13227.03
U0149,LANEI0126,5.0,2.335,13.0,5893.62
U0149,LANEI0630,5.0,0.085,12.0,23704.98
U0150,LANEI1178,5.0,0.992,12.0,3604.53
U0150,LANEI0313,5.0,0.903,8.0,14844.36
U0150,LANEI1148,5.0,14.817,8.0,4799.75
U0150,LANEI0758,5.0,2.737,11.0,8133.1
U0150,LANEI0680,5.0,0.327,6.0,14790.67
U0150,LANEI0380,5.0,0.772,17.0,24503.54
